Wavenumbercm-1,1.30e+01 M,8.68e+00 M,6.51e+00 M,5.21e+00 M,4.34e+00 M,3.47e+00 M,2.60e+00 M
2468,0.06040854560909713,0.05569329038134648,0.061489696212644517,0.05063207717490192,0.05449264654957041,0.0568503892479611,0.045543242912192666
2466,0.05980701756955214,0.051231491582568456,0.054734022154425584,0.043923097131366357,0.04669409214539697,0.04700162425867087,0.03222054650736672
2464,0.06299856512957162,0.050512698873037325,0.04878042074619778,0.0405483960058524,0.04162149091830279,0.03733185563220504,0.024156929953361266
2462,0.07263353458043952,0.06107102779044511,0.05436986740806559,0.04493984541435998,0.04764669026273989,0.037783742025665215,0.03056032348799039
2460,0.08061924424400294,0.07744628971200752,0.06446115685239337,0.05128633512556762,0.05682903635574818,0.045584243072492266,0.0398506678286196
2458,0.07778955066630207,0.08531634133889594,0.06434413337173674,0.05197080627802072,0.05612365602794239,0.05273168012990866,0.03789557094098256
2456,0.06561020211740141,0.0761374706542229,0.050890184173746175,0.04503916512251813,0.0436930516138038,0.05368867087406122,0.027454826366534183
2454,0.053786532297777294,0.055108293436192564,0.034556569358645914,0.0330329901035779,0.026829854285715594,0.045814563896688504,0.019450790118722885
2452,0.049334738355934625,0.03615660153542234,0.026003773021484978,0.0214722657931956,0.012336591589033934,0.032220491773946286,0.017589274993810248
2450,0.051074187217684495,0.02901428776041833,0.025575645176965315,0.016648309071107113,0.0040003269854079265,0.022037663835875423,0.01938709395986012
2448,0.05302169252184999,0.031083226542940264,0.025276422021472865,0.01834759783425828,0.002568698041443849,0.0188776280543064,0.021887743518939108
2446,0.05107775758618946,0.03359254417527405,0.01920341362235311,0.01810842598828314,0.004201261502863995,0.01452692924321327,0.02060319604653347
2444,0.04724612455969211,0.034071028499526895,0.011414595440980354,0.011374309682960495,0.004495495618953245,0.0036841207171854394,0.012229804740965338
2442,0.0471177831869625,0.03709560442890039,0.010988009299926299,0.005976643818265546,0.004739096136520864,-0.0036061629569350247,0.002223886872939254
2440,0.052312331133829874,0.04260452482999293,0.01888700579404105,0.010146160738849198,0.0079491121055158,0.0028882435163495933,-6.77289391689677e-05
2438,0.05819675218695595,0.04371603337323584,0.026307104541983567,0.019434105799049365,0.012261306069858188,0.016282657100095233,0.006283007382206772
2436,0.06144087028583701,0.04011294831639934,0.029166488114691233,0.02610800725893583,0.016404553352560865,0.02574931045198337,0.016192547515881915
2434,0.06538724863135977,0.04233086270437006,0.03491279213338803,0.03328771530185338,0.026073870289502563,0.03594930219182151,0.029826752763481207
2432,0.07341534526886874,0.05554721689651461,0.04833183408780191,0.04643926595470745,0.044164138450787566,0.05439196384155907,0.048357325142780155
2430,0.08147250669323132,0.06907133399205952,0.06038023608209418,0.058083032710000385,0.06020465834287337,0.06965925282756535,0.06251447463436013
2428,0.0834441345289831,0.07100073534525857,0.06106462362368182,0.05641330830002677,0.06247521358754162,0.06448010729591326,0.061154131690926046
2426,0.08034069901574539,0.06446568049157524,0.05473185326232093,0.04428233802585824,0.055349019563370204,0.04370637731325452,0.04818676223021869
2424,0.07730342608454024,0.059382558621297585,0.05054168836619445,0.034031011099762726,0.050215109058543254,0.02672465221019583,0.03499299092466296
2422,0.07503484018724818,0.056859493097273145,0.04594837414693596,0.02797518369046891,0.04579987813264746,0.01819902641799242,0.021270157366439727
2420,0.07117606703389001,0.052741851625990946,0.033081923272383164,0.019341567965320505,0.033944654795587094,0.008584160849360454,0.00169849343910542
2418,0.06681876708369888,0.04858134794577028,0.015157640187310943,0.00864066534745777,0.019206622422488117,-0.0017719465217671175,-0.014877899510127385
2416,0.06442866056411395,0.0475896646409234,0.0030864376389912298,0.003507113547423966,0.014535566729627159,-0.0028107169570747016,-0.014531966705947095
2414,0.062078587729513836,0.046274053169297245,0.00018078617217581774,0.0046080956776329155,0.020670410477118793,0.003890901891906257,-0.0025988207207728216
2412,0.05699260968087511,0.04133833199825009,0.00222364863221877,0.006129171490667697,0.02690609548652743,0.006943565214771316,0.0032281962077531654
2410,0.05234453027579896,0.03871987461755812,0.007858912824502809,0.007992458678476057,0.02992996578942898,0.006838937633861181,0.0019386303736468441
2408,0.05317439496163755,0.04458644149581508,0.01686612936608368,0.013925855758964153,0.034617987007074386,0.013749706908330871,0.007762096820141336
2406,0.057771369999756815,0.05331994148577976,0.023106221350256577,0.020588914419713562,0.03895591440526214,0.02549967900511433,0.021924873487087857
2404,0.06046102919670084,0.05590218595959832,0.021897280025196423,0.022493020014669254,0.03637168903203045,0.030170436360082813,0.0312903797634664
2402,0.06066207801181866,0.053823658043419466,0.019321957778151804,0.023388083600010302,0.030510329645442688,0.02887106997752651,0.03418732349577632
2400,0.061294324660258304,0.05266621705653221,0.021736203368468553,0.028077635426579,0.029304896070553695,0.032526354950684906,0.040395115209132956
2398,0.06068136999011647,0.04888992989973465,0.022317074050973378,0.028518091439581634,0.02727144210157726,0.03765783439505574,0.04541310017483873
2396,0.05442262184603413,0.036144875447170564,0.011225011424536902,0.014353522533148541,0.012486822917596984,0.02918075479082114,0.03279326971998024
2394,0.04409672070105602,0.01971597054863171,-0.006545461373022121,-0.007003645962284142,-0.010122916156875605,0.007850851586724286,0.005733932937801781
2392,0.03670331894041541,0.011665948903631923,-0.01692130919102741,-0.017342362726004486,-0.020830772847363642,-0.007138492506088959,-0.00991704103525528
2390,0.035591299416347096,0.014478226034249354,-0.015382446676341014,-0.011402302669975425,-0.010594155831496968,-0.004436800464894307,0.00038355965820871437
2388,0.03769850884610291,0.020718122618330708,-0.007250590115880911,0.0024012931289855753,0.012531024457009514,0.010867529050415787,0.027043575685873383
2386,0.03909464568673297,0.02577771828750368,0.004837255121840813,0.021519496714241124,0.041835344813915286,0.034979480699808496,0.06219169970731079
2384,0.03761236994793227,0.029509806449863354,0.019301976320113667,0.05101577198685983,0.07800161461988427,0.06938801521765328,0.11177774963151504
2382,0.03139360094845462,0.028369510422183247,0.026932211771486508,0.0877529875130234,0.11681418451973503,0.10607348929767574,0.17462649208045253
2380,0.021176013637616568,0.01870511835180327,0.020851913424658836,0.12277738297483637,0.15179311161354228,0.13301275062994788,0.23753240339758103
2378,0.013690390937663385,0.007937391441232667,0.01437488862706025,0.16248157287993914,0.19430955983989504,0.16144940269403857,0.3058042855633704
2376,0.01667087379814643,0.010710279289041029,0.031982152670944036,0.22811406320656408,0.2709087486409282,0.22426874323443727,0.4136119216486982
2374,0.028484140958629212,0.02934850560752604,0.07632170280810811,0.3223485768945852,0.38532881437852495,0.3290068002211832,0.5762776254997397
2372,0.0380471915522538,0.047735049281001384,0.11949542353670935,0.41232045364378916,0.49840391949499446,0.4304670140876522,0.7473429451165029
2370,0.03829232024676943,0.05213861506316544,0.13902570425176025,0.466258803041129,0.5693446323667575,0.4797043371192873,0.8622940619676088
2368,0.034019528039327125,0.048678443378952496,0.14561513535208973,0.49396250232116234,0.6049514910400539,0.4874702870568328,0.9190415536869021
2366,0.03335602151046156,0.05132057928191424,0.15916966620826278,0.526396903295257,0.6405954898122401,0.5031690285181671,0.9689547523178642
2364,0.03877765367796354,0.06292870385803932,0.17772015297674026,0.5696103472357438,0.6868443745108109,0.5448075590991509,1.033362711014825
2362,0.0486785636539166,0.0763624349814446,0.1890412525321351,0.6050214956539628,0.725168376511202,0.5881895755876746,1.0810149272773277
2360,0.05917855742646202,0.08409616457253001,0.1921372405220581,0.6194534012791377,0.7406174029381534,0.6100867149786277,1.0855177413435941
2358,0.06350939284757885,0.08113369990008051,0.18817587164485924,0.6066173983326096,0.7257463564373031,0.6012259334281242,1.0497485131145559
2356,0.058463258415873076,0.06844376603857152,0.17025526114392386,0.5556708170465825,0.66841136956174,0.5516377147098297,0.9733107765462216
2354,0.05037686782185397,0.05536090453062621,0.13920298406339515,0.47128580256600267,0.5733706079131061,0.46687538216550395,0.8552084055502411
2352,0.04521229899490042,0.04785050867080835,0.10912576596548992,0.38712064332318835,0.4783538595077288,0.3823968498565755,0.7279390498617235
2350,0.0384447611194726,0.03921291044058092,0.08710605655265673,0.33382681787258883,0.41901918465061716,0.3295602416954622,0.6385443603346515
2348,0.023453520453229192,0.021724859443653714,0.06882249423120038,0.3179189885448129,0.4034129535651634,0.3130897857971808,0.6107787240907725
2346,0.0027233777686577164,3.614601535062763e-05,0.0529547197975226,0.332037109150273,0.4214472994545686,0.32403252701415863,0.6396932811625755
2344,-0.01286451431862555,-0.011826106474931496,0.04590497171627989,0.3612443775036087,0.4522746175991038,0.3478945273623228,0.692510169227631
2342,-0.017582398862804334,-0.010508444623741852,0.04763927840138273,0.3803099973705098,0.465461828283072,0.3593383432720447,0.7147955314629723
2340,-0.018588993621164125,-0.011002115274537894,0.045078313133343,0.3701878335816576,0.44375889225704307,0.33748841291350506,0.6777895261341531
2338,-0.021645626261487673,-0.02123274156264944,0.034253283587987966,0.3430975733631372,0.40749344763497825,0.29758617998119047,0.6177270363552726
2336,-0.021966049502494894,-0.02864349246100466,0.03120721065625308,0.331708241839099,0.39622864222065823,0.283287775046157,0.598809273456602
2334,-0.014877025748116418,-0.020745616875851705,0.048226006522607556,0.351436132662188,0.42537111191653443,0.31747059103326986,0.6432890128014048
2332,-0.004113223500783736,-0.0033297569737221096,0.0726954203954908,0.38098759722910874,0.46630375071717994,0.3700606330544735,0.7046157658421265
2330,0.00477052824107567,0.009699821167747017,0.08221223343451002,0.3871276218299016,0.47744770260461583,0.39119662648596387,0.718761062316618
2328,0.011413576565683465,0.013909832662550086,0.07150421594344249,0.36074140835201135,0.4476721396374836,0.36657619742308434,0.6710542687734352
2326,0.018259989683672498,0.015011331354039315,0.0546256510395189,0.32047857368258603,0.4005856517570935,0.32405169430063846,0.5994708201889238
2324,0.026762751849993407,0.019488690090407188,0.047111676722007806,0.28841854034621195,0.3636451841872099,0.2943837943572402,0.5435321908651246
2322,0.036944125109969465,0.02896070256126237,0.05256560044946956,0.2707315267391913,0.3427667800811186,0.28104018780154577,0.5078240756966899
2320,0.04643698982545638,0.03961939617448966,0.06258597487593472,0.2594986272646726,0.325726020499409,0.2680046822508636,0.4749672057724906
2318,0.050637281773088204,0.045923626532599224,0.0660930440358969,0.24619602688421094,0.30284776941458846,0.2461619490581414,0.4381853543737626
2316,0.04871114863561549,0.04838541908742232,0.061848602047416844,0.2314177407198029,0.2796017692224864,0.22525486284030702,0.40941025612907606
2314,0.04667461740038721,0.05421445365487331,0.05934512521464783,0.2212455597586985,0.26687067455265306,0.22006817624406433,0.3988188708128757
2312,0.04974194577734411,0.06619332393029274,0.0647432482171674,0.21645475201243886,0.2643474719740253,0.23146469762141056,0.3996780584124544
2310,0.05440949950224345,0.07531758982614611,0.06982496184423151,0.20778042046705572,0.2571519372037726,0.24117247756258584,0.39235256756812764
2308,0.05391822693943962,0.07156663790077136,0.061586090313586236,0.18493415683583142,0.23054372103429857,0.22731068617266909,0.35996989259384915
2306,0.04955782390833512,0.058509436581006116,0.04112362858956183,0.14948976775899533,0.18653731227128614,0.18723599337591013,0.30268969379139044
2304,0.048732881371739374,0.04840567919551585,0.02315855282734749,0.1138160036174832,0.14159634938067367,0.14034906724694404,0.23748693372515062
2302,0.05361961997291598,0.04657155311872466,0.01752406731970757,0.08750530351838251,0.10930162770801118,0.10748376004253471,0.18298077562084913
2300,0.058992335052949936,0.049033306535329134,0.019355639720624474,0.06831343908516112,0.08759165678793737,0.08939936462065692,0.14085756738924482
2298,0.06156331535877988,0.05383323801451031,0.020103979789268787,0.04832717765010764,0.06458244559340609,0.06981644444611597,0.09569089185243629
2296,0.06390864815983949,0.06280885995338709,0.018766805269906296,0.024225511326342312,0.033402639604169275,0.03648742698698634,0.03575787107734252
2294,0.06729135101324703,0.0702969125255855,0.016439346861563398,-0.002301543799017027,-0.0019874361344027996,-0.007540168531568526,-0.030496196081947903
2292,0.06886721139085,0.06562160520741984,0.01005810898397344,-0.02781900547096951,-0.03148430255821971,-0.04928392101808313,-0.08124840416650024
2290,0.06874503668510294,0.05245502680717317,-0.00012991304132564243,-0.04596467134405429,-0.04703718555843564,-0.07513225400832074,-0.10137618708345204
2288,0.06953077154362458,0.04665355734252108,-0.007663482800473451,-0.050143973718332874,-0.048903989527995136,-0.07621626616505203,-0.09191266070050415
2286,0.06849661613432118,0.052012977900686326,-0.00967523059011884,-0.041328403921688656,-0.044231786791394195,-0.0533321224014111,-0.06519024726322187
2284,0.060656119476118306,0.05485159602621727,-0.01020611044570146,-0.027631975228537362,-0.03788434635875704,-0.018662289671860805,-0.035981042785915636
2282,0.04921256740557332,0.0453305159701262,-0.011482435665090787,-0.014228503403595433,-0.026220505532513164,0.013177092197604953,-0.013269532947462718
2280,0.04424389367951086,0.030971781789182463,-0.0104015719947722,-0.00022104671522141548,-0.00420207091094227,0.03560756991013598,0.0029221900819431943
2278,0.04999076555350768,0.024735865905835198,-0.005814749159636161,0.013586152185792627,0.02338113564482229,0.0500475463739462,0.01831570072844415
2276,0.060597540156589726,0.029006783033629184,-0.00044244262780590506,0.022924098195962545,0.04620201775861749,0.06046994727651874,0.039061638336790855
2274,0.06974191283668538,0.03804898633033029,0.0071572896476902945,0.029014994634755084,0.06310174184355764,0.07094863054900645,0.06734627118497748
2272,0.07512513894742492,0.047740673627270816,0.021143132025075714,0.039169612221018474,0.08010078912611644,0.08435804395577283,0.09698212103414679
2270,0.07432579702294818,0.056870705097744265,0.03796958709628799,0.05622843795612491,0.09751866382803268,0.1011887154754564,0.11638215807071016
2268,0.06771687474966101,0.06675490904313407,0.05017088406182682,0.0770133878845181,0.11257849542675472,0.12258431177534912,0.12474410850050724
2266,0.0642549214256374,0.08267575421557599,0.06068615223957702,0.10225705428462144,0.13064078833908396,0.15266274918967587,0.1394568918981896
2264,0.07181229273467656,0.10681908788173738,0.07730857095304014,0.13390637383296877,0.15752934800868953,0.1904739656315586,0.175216200286323
2262,0.08246908874453095,0.1294997445835704,0.09460333566815157,0.160669058027842,0.18345744704332123,0.22209685221131986,0.22086887496799096
2260,0.08380765418552286,0.142425543814192,0.10320331082794997,0.16600928012895322,0.19629980688836454,0.23630435225165264,0.25544378778976456
2258,0.09186989306358594,0.16768858323188487,0.12602118580888053,0.16295734778584064,0.21844173508795692,0.25647041684648375,0.2945073279202414
2256,0.1613157580520641,0.261535298084188,0.22828500443259864,0.21517472702056195,0.3157613117016194,0.34981908110680165,0.4077755381263891
2254,0.31215821904983354,0.42877149619347393,0.4170771145814917,0.3596998674215008,0.4948084484884442,0.5262350676647752,0.6050650953944958
2252,0.445321902315564,0.5469139405468991,0.5459544313172298,0.4864893711943685,0.6032572841769424,0.6327529141779841,0.7161361801496708
2250,0.48799165867863703,0.5569315741598335,0.5456509809655736,0.5228492660578349,0.5889057972601451,0.6196651822914034,0.6917692074512638
2248,0.46310573454682735,0.5072489692728142,0.4854258140745853,0.5071421490541101,0.5372921010037084,0.572235460290889,0.6371725927878522
2246,0.3992838797686527,0.4283756875809436,0.4065923607451259,0.4549346515598675,0.47038387069479115,0.5093090549704257,0.5714301536337077
2244,0.3170504920303087,0.3373870908978596,0.3187111262193525,0.37675285821736526,0.3841004805862403,0.4275024044813627,0.4824184680989201
2242,0.24309261954924133,0.2602506979049645,0.24140650515138065,0.30287829455778226,0.30535952642585396,0.3509789760845707,0.3949079885254785
2240,0.1988234259614043,0.21542610539644644,0.1969558391890793,0.2567161614474585,0.2643125855270589,0.3047889936847645,0.33931669607430814
2238,0.18252670512233038,0.1978916408433558,0.18542275369571326,0.23464946280087604,0.2579744377990786,0.2881641879496072,0.3139181169176007
2236,0.1743473214230586,0.189125685699306,0.1853357000557614,0.219181015958139,0.2602358194987004,0.2833707962610187,0.2959674056851402
2234,0.16031867858477505,0.1785211570431904,0.180614166651674,0.20380753645265012,0.257898902346187,0.27957247028115906,0.2789344754518102
2232,0.1427032404421906,0.16630975157619776,0.1725406878903559,0.19375896024809355,0.2546447291116806,0.27617719372761135,0.2752132374925301
2230,0.1290132264824216,0.15296078995970203,0.1658910786211544,0.18971244818915828,0.24877280067339846,0.27092464796985977,0.2863070089975187
2228,0.12270624212314082,0.13948706015914153,0.16054594542107273,0.18755677968494225,0.23437451692943212,0.26150262516252293,0.295564006185994
2226,0.12482395350894501,0.13283549468587458,0.1582639075809475,0.1901381494273055,0.2205330091517198,0.2547633375410225,0.29490463069244377
2224,0.13337806440341407,0.13765642106104503,0.16184225464312096,0.20212204477954998,0.22273883788176949,0.2592499004540901,0.2957773426900921
2222,0.13995351556703117,0.14755081407627782,0.16589695944594143,0.21665026297918427,0.23691656900648053,0.27378534469678334,0.30981272495260576
2220,0.13776277247797183,0.15568125799798824,0.16327950463616508,0.2236463398715768,0.24645335538348376,0.29255647636115417,0.33598712902722017
2218,0.1332169196375424,0.16731773048494625,0.16002276704392368,0.2280620642673366,0.2533421296535912,0.3147810303027743,0.36872354012205527
2216,0.1377788660183359,0.1882769629922228,0.16693866674991656,0.2421603070715143,0.2738883419544076,0.3377100365256018,0.4001391185909191
2214,0.15010585657311198,0.209335330180613,0.17929616207248011,0.26368429542279775,0.30481261431225043,0.3507238593772824,0.4155514629591048
2212,0.15777697130591098,0.21788979151435398,0.18343876573403933,0.27777312536975973,0.32102755755742585,0.3501215814271689,0.4058361658565049
2210,0.15545004567213705,0.2158921324158147,0.18178165504277397,0.27727500093915597,0.3107531317447331,0.3448414552064504,0.3820984389756858
2208,0.14924486472006046,0.21092568720896507,0.18996171877020737,0.2653745690679513,0.2891373530113503,0.33636433650798875,0.3635758726592969
2206,0.14647934348863215,0.2035823969876352,0.2115389016681325,0.2474975880715511,0.27840041375335645,0.3145118299356228,0.3588014725279704
2204,0.15181584856899133,0.19840143065193136,0.23414060042756243,0.23482663656220132,0.28971784976635784,0.28595140246616985,0.3665018387943399
2202,0.16833078342009195,0.21048353314671092,0.2505918152727271,0.24240473005338825,0.32103533594556855,0.28227375762829304,0.38595994752579754
2200,0.19187308725056945,0.24251854092217975,0.2636885189006086,0.2680560006861544,0.3562096237329707,0.31817848056010917,0.4119173062949549
2198,0.20881932402550424,0.2703955125891058,0.27212983577710065,0.2866552370223339,0.37120601325441893,0.36429693261976503,0.4298544536537712
2196,0.21143279845759821,0.2745301089641572,0.2722186749973856,0.28392407816886284,0.36088031519975255,0.38642915535326544,0.4352830248402222
2194,0.20836860426541257,0.26881623406950983,0.26961829330902864,0.2798222372439334,0.34926364013575906,0.3898481864047636,0.4435950881194622
2192,0.20916397237200318,0.274453494462237,0.2736441272577856,0.2977377987089221,0.35846347055992045,0.397916746144146,0.4661709683940421
2190,0.21107146150578215,0.28567613453537993,0.2846795402035374,0.3297739637189845,0.3847038720677745,0.4130310538057361,0.4957385480498179
2188,0.21188459427250358,0.286488903858022,0.29972035005792297,0.3542452347480146,0.4168328396944199,0.42826883884032396,0.5272218939607549
2186,0.22056316690779185,0.28344400956098464,0.320824814152316,0.3706219637420741,0.4542771738189911,0.4511926840890219,0.5666484414099985
2184,0.23973401774073216,0.2934520011172431,0.34503588527890955,0.38894150285194884,0.4872124941829151,0.4859212258837904,0.6027279429836249
2182,0.2524855828425652,0.31247749173183365,0.357935939474851,0.4028325342522396,0.4889352974390347,0.5149122757216708,0.6031612535541155
2180,0.2485516516066683,0.32547046810784275,0.3583025329664707,0.4067813512170413,0.4612637224387982,0.5313869937011041,0.5719352308562565
2178,0.24493275273310638,0.3345317677138978,0.3672805211046315,0.4176932046926009,0.4491051814809961,0.5580007124307447,0.5639611423281722
2176,0.2573288734577225,0.345526741995132,0.39235104557759115,0.44548167997902177,0.4755509745024467,0.5986000237742226,0.6084942183271818
2174,0.2729352207019833,0.3483614769489286,0.4104471527363844,0.4681713381000197,0.5057227305104748,0.6148019152045403,0.6650453845977699
2172,0.2727624723084493,0.3373285359478636,0.40636938710146203,0.4658672110034833,0.5053322019115873,0.5858490412087324,0.68552496034959
2170,0.26573018211794946,0.33195368021721,0.401071904393341,0.45758370793723335,0.4979097309188607,0.5514641070542612,0.6834195974638938
2168,0.27617705240618906,0.3542039273594407,0.42174829402372727,0.47616004494285163,0.5263782892349356,0.5630232416744582,0.7023520251000753
2166,0.31158762494592923,0.4006796920781145,0.4684853913539873,0.5268244059385505,0.5926615063536261,0.6267425804120694,0.7570899445002284
2164,0.36183375944770574,0.4554834779734153,0.5290603462294634,0.5969043505189302,0.6739432945020183,0.7196776272542448,0.8408321008466182
2162,0.4159825438229439,0.5137322328763695,0.602364279926193,0.6844252997399263,0.7682753439891209,0.8329367906222995,0.9543174495211186
2160,0.4525855382818496,0.5588017192580853,0.666074901734489,0.7687809517158137,0.8589348916105886,0.9382117265492492,1.0647437918002545
2158,0.43834246929957094,0.5494094658974977,0.6595553081169013,0.7871018345476006,0.8748685778506871,0.9580282174982363,1.0814295721278635
2156,0.3785748242476796,0.4814503650058892,0.5708643405686316,0.7158154532031158,0.7847009529472135,0.8662139443374594,0.9759574588098361
2154,0.31922501970053746,0.4013159590783444,0.46427398123915425,0.6084461067130374,0.6518985618735882,0.7272514014468409,0.8241203751731468
2152,0.282889757018747,0.3379319862928979,0.38694736491134185,0.5133670927114408,0.5389312157005556,0.6008174809749649,0.6858687479100587
2150,0.25240687655546473,0.2838235163667265,0.33291709366990735,0.4346340167340821,0.45037989582722493,0.49929569484077313,0.5667273124923574
2148,0.21216566640095416,0.23339986376625588,0.28535580676252087,0.36556778951226365,0.37209358337165643,0.4219667026450288,0.4660522266720551
2146,0.1728811680358511,0.19707055272019466,0.24663878202894046,0.3122392089480267,0.30938641581950765,0.3746858691451894,0.394841454609989
2144,0.1482266902929183,0.1754251435125697,0.22096794873487527,0.27722606295675173,0.2690941921593437,0.349848332420358,0.3514620537127056
2142,0.13177413440586488,0.15181316083604765,0.1974536224918878,0.24839032782810713,0.23715215913865242,0.3209224371511372,0.3172407297414588
2140,0.11186906492243877,0.12236369456533377,0.16726988229331757,0.21696542080790562,0.19984969690413043,0.2755085444570961,0.28392564277407445
2138,0.09212481128299178,0.10527460013960369,0.1380323256803861,0.18861213221008385,0.16806047768544366,0.23194539345979903,0.2620179305842373
2136,0.08065664440796975,0.10796493409721912,0.11727404277192631,0.1660211520866602,0.155725689389537,0.20776482418164388,0.2516878282040233
2134,0.07382377754603675,0.10996422672965596,0.0993972432745561,0.14015329358819884,0.15162180095573083,0.19390662126747382,0.23203843670181823
2132,0.06399055361017676,0.0926781450839159,0.07890582912654599,0.10818506583804313,0.1351336788234021,0.17270712381540404,0.1914866627385272
2130,0.05161376879451988,0.06413714872761006,0.06080813020407631,0.08100496794397645,0.10633181854604797,0.14293590658817215,0.1444039759952193
2128,0.037993351121430124,0.03814190928838721,0.047780936132963185,0.06407403326231903,0.07754528932336723,0.11153633349417219,0.10596594137106677
2126,0.019102620856655258,0.01462995539178316,0.032811137553617496,0.04798577450912821,0.050910448435799886,0.07902251627095576,0.07393680660162777
2124,-0.003897132393185032,-0.008586641517357082,0.012678589700719304,0.02575997434759809,0.021970725310279167,0.046184081541915015,0.04189922085876666
2122,-0.018730199492104072,-0.02298787279739441,-0.0038901607853776836,0.006382232038600112,-0.004244853758336715,0.022464903766772484,0.015243914150433803
2120,-0.016046149416727332,-0.020706297440349575,-0.009542388835564993,0.0010993030873745245,-0.016568117563423447,0.015357081931340626,0.0036607819358738442
2118,-0.0024402838796020844,-0.008008409434449507,-0.00868705186637427,0.006820935792228229,-0.013201256147525755,0.019484623892294224,0.0063346892184670345
2116,0.009516136236842353,0.005000027368310744,-0.00569132908438363,0.015083881303058842,-0.0006818685332704552,0.02740863126605008,0.01684602660910888
2114,0.017506633659765763,0.018871021351182515,0.004963209815994423,0.0277288254132167,0.018403950101856633,0.04262652210666343,0.035375287448697425
2112,0.0239684123161925,0.03376161566334912,0.022966932481944907,0.04645898009738676,0.040508958031140935,0.06545373524886386,0.060005942163837325
2110,0.022849983016928137,0.034980744097041126,0.028985944865562163,0.05487097477993126,0.0483083705338804,0.07459158501967883,0.0714835826034053
2108,0.00840690147044504,0.011299189334078938,0.008080045200351051,0.03404218179473839,0.02614091073498785,0.04781837164504087,0.04943849568771256
2106,-0.00853185306845259,-0.020261766630817832,-0.022552056063259312,-0.006102921353215114,-0.01228598439984097,-0.0018919402740034106,0.003345697711151547
2104,-0.011093281575754416,-0.03094673849382827,-0.032529498055197274,-0.0334237408453332,-0.03390448101876099,-0.0362494469636516,-0.03319176159649527
2102,0.00016878147162087737,-0.01601972703366543,-0.017480190368324055,-0.030085033698021506,-0.023921200633526502,-0.035275815280077005,-0.03701445156026021
2100,0.009281928592217584,0.003699704451189897,0.0006261997866684303,-0.007647591409915951,0.0018896232736676294,-0.01291844190637752,-0.012677525247863653
2098,0.009102274772589975,0.012967972881550724,0.008128023463843764,0.01449133204202732,0.023339086397600285,0.010977635762419674,0.022050520329971998
2096,0.006408151719289236,0.013264260737425414,0.010202310371601428,0.02714147434723647,0.03409284926724916,0.031002765020836754,0.05067999489986168
2094,0.004613074392957754,0.007243248317295259,0.01030957675542515,0.02737279094875154,0.03296812502929514,0.04518799334367016,0.05968196343086616
2092,-0.00026709395946846305,-0.004455193238155683,0.004511945699363677,0.016936905002275005,0.01996364724845503,0.04840739646987043,0.04743445840756358
2090,-0.006443704052531284,-0.012981751747114639,-0.003741611637881121,0.0056703664797949525,0.0038033583622229025,0.04248697680694401,0.030100100913352763
2088,-0.006872715735749942,-0.00912874920019455,-0.005788291099858215,0.0016017281524721735,-0.004594812612983515,0.03407626229026101,0.02297486374517233
2086,-0.003262570680076551,1.051595206153435e-05,-0.004211674694871253,-0.0011426461763893324,-0.0074444533543549,0.021190347217746146,0.02121083188946794
2084,-0.004649294281386312,0.0003375462258655494,-0.00820325177154042,-0.01137082018568702,-0.013852617668289451,-0.0010165048219603371,0.012439307411762827
2082,-0.010728002705203146,-0.00483624198424362,-0.013265696539950939,-0.02127093652666156,-0.019080142314774614,-0.020789172851848267,0.00232377176165695
2080,-0.011215238644177401,0.00019664352984467742,-0.005684075845964743,-0.014790746458201217,-0.00916692119924622,-0.016679880763007127,0.00684488711429588
2078,-0.0038400749870658377,0.015408654030652134,0.012226811877981301,0.005640815907223211,0.011980211091947038,0.011054402659958417,0.02177666635285911
2076,0.001794924467872122,0.0235915903351032,0.022291481198850615,0.020089558355493767,0.0216826488345013,0.034714396086145884,0.02425057420574852
2074,0.0029258433273207673,0.020209472955919905,0.02034693164913772,0.022846012530251633,0.012831857519409044,0.03636039417066023,0.010426193849277057
2072,0.009271322492681271,0.019305744722291365,0.021646250783098103,0.029297237371569702,0.0053347193251067635,0.028960718110952403,0.0037393344755409182
2070,0.02356515470937736,0.02506478915705632,0.031156541262413823,0.045908898433258696,0.014590670456059322,0.02980374537141031,0.017751072552476158
2068,0.032239470709401565,0.02245650812411935,0.03297329792186091,0.05597603740235632,0.02936779963552057,0.033867320581373074,0.035665521491859836
2066,0.0240927322680186,0.004632478752842001,0.01751047735851135,0.04444149675863451,0.031630439486392,0.027499023833455736,0.0388707499620473
2064,0.004611897315379796,-0.013705532643324515,-0.0037805323828256467,0.01713592029934706,0.019121441341462334,0.011146076465321493,0.031081952974124652
2062,-0.014029915842889516,-0.01980562486016502,-0.01856604475403016,-0.011183088024309147,-0.00045725986513746856,-0.005742365240233059,0.02198859415538442
2060,-0.025723346496098805,-0.01941642739367426,-0.028093915933877143,-0.03166364680081107,-0.0193012848427822,-0.019095728962897237,0.009228292438014216
2058,-0.02841954196046231,-0.019496002092462997,-0.0334433794902219,-0.03921475220135529,-0.027464474901090878,-0.028623260745045488,-0.010782147167341162
2056,-0.02151884965711515,-0.01587700911474054,-0.028487138399509105,-0.03140209960479125,-0.018809128011814853,-0.03199202822518534,-0.03127824219079564
2054,-0.011740183509307084,-0.007760343508357236,-0.015001890808168123,-0.016855311275057853,-0.005493335729909913,-0.02948370780085709,-0.04449749104771239
