Wavenumbercm-1,00:02:34,00:05:33,00:08:34,00:11:34,00:14:34,00:17:33,00:20:33,00:23:32,00:26:32,00:29:32,00:32:33,00:35:32,00:38:32,00:41:32,00:44:32,00:47:32,00:50:32,00:53:32,00:56:32,00:59:32,01:02:32,01:05:32,01:08:33,01:11:34,01:14:35,01:17:34,01:20:34,01:23:34,01:26:32,01:29:32,01:32:34,01:35:34,01:42:01,01:45:01,01:48:01,01:51:01,01:54:01,01:57:01,02:00:01,02:02:59,02:05:59,02:08:59,02:12:01,02:15:01,02:18:01,02:21:01,02:24:01,02:27:01,02:29:59,02:32:59,02:36:01,02:39:01,02:42:01,02:45:01,02:48:01,02:51:01,02:54:01,02:57:01,03:00:01,03:03:01,03:06:01,03:09:01,03:12:01,03:15:01,03:18:01,03:21:01,03:24:01,03:27:01,03:30:01,03:33:01,03:36:01,03:39:01,03:42:02,03:45:00,03:48:01,03:51:01,03:54:01,03:57:01,04:00:01,04:03:01,04:06:01,04:09:01
1590,-0.000346654660974154,-0.0054686430869991,-0.00784218418957148,-0.00952495470812684,-0.0106150732383033,-0.0114143751412294,-0.0118518280976653,-0.0121234708060528,-0.0122227988234499,-0.0120514635274877,-0.0117444192070035,-0.0115201716756777,-0.0112017011066231,-0.0109127478814942,-0.0106653016562033,-0.0104765208666317,-0.0103445440342268,-0.0101038905659697,-0.00997027588886361,-0.00993592102456374,-0.00992341237274822,-0.00976448978758261,-0.00957065508948891,-0.00958435750054542,-0.00952939776425709,-0.00955040367497915,-0.0095032655387082,-0.00951868393975872,-0.00953629496513401,-0.00945977112967154,-0.00930840641925364,-0.00920960197657987,0.0123605832417717,0.0129742083336952,0.0139245322203444,0.0282910313758254,0.0282865419950766,0.0230067371059657,0.0192867515224545,0.0169335578841149,0.0146517601427094,0.0121192571972598,0.0247094907630213,0.0211292066934298,0.0130723201960217,0.009910158738664,0.00840327633919744,0.00726117410352994,0.00655867401610363,0.00622903488469429,0.00547805528392856,0.00509722373761762,0.00527295789837584,0.00543678643404125,0.00590557119532569,0.00835928395825254,0.00819999869220329,0.00882704744741406,0.00922056881568233,0.00942124569933225,0.00820941232073056,0.0086511260118576,0.00877477864242921,0.00735648288729428,0.00788477143352117,0.00811646184229821,0.00694541396457299,0.00666890555521351,0.00664600512413054,0.00595057286693807,0.0058722253342069,0.00619431338348146,0.00529817351685188,0.00502409700488936,0.00516687029009791,0.00362903522656947,0.00347918892094621,0.00295197932054744,0.0052123813729547,0.00975970338069771,0.00855313936997797,0.00849803068947317
1588,-0.000313724388796642,-0.00548662172297736,-0.00790261314423399,-0.00965786757237696,-0.010775107668113,-0.0116521911167486,-0.0121502707999967,-0.0124384383696657,-0.0125500953768521,-0.0123844237603582,-0.0121196553768664,-0.0119210000338841,-0.0116093914404691,-0.0113510096357835,-0.011135606119923,-0.010939131651541,-0.0108010258398424,-0.0105793292256237,-0.0104573075190602,-0.0104036545530023,-0.0103563597311596,-0.01019223902959,-0.0100270947103972,-0.00996956672057666,-0.00980197578512891,-0.00980767880117316,-0.00986793970045672,-0.00989291469140219,-0.00993653229753753,-0.00973522850068586,-0.00955469461225654,-0.00944304470756901,0.0109596870280353,0.0115987216252845,0.0125579163482923,0.026977673536907,0.0269469081039722,0.0215739878152256,0.0177925951210226,0.0154024270769173,0.0130573916370545,0.0105204209286307,0.023209756591235,0.0197554411426323,0.0117147932646738,0.00853361224069111,0.00696460461248022,0.0057692749841221,0.00504714245495291,0.00472317144937594,0.00408938580428512,0.00375206894619446,0.00392960893267956,0.00417028858375745,0.00472395568627204,0.00720130391153034,0.00725775072408902,0.00787989781252843,0.00827080663267396,0.00845387459276096,0.00735005626188213,0.00780495980187477,0.00788397855039676,0.00661782163652415,0.00707534457865988,0.00727406241918549,0.00624714634058171,0.0059226782880858,0.00588454808640207,0.00526664082990199,0.00517874843238307,0.00547993932522401,0.00462338616775648,0.00431765821385108,0.00447160255179726,0.00312393741127216,0.00293486264803521,0.0024424362369819,0.00474283725964635,0.00931349059468331,0.00811935314949406,0.00808549510403712
1586,-0.000275559605828563,-0.00545774298834414,-0.00789901442294136,-0.0096610703100737,-0.0107961513558715,-0.0117033181702263,-0.0122301031616842,-0.0125363532189822,-0.0126554794974371,-0.0124985648654376,-0.012260844308636,-0.0120836267169741,-0.0117866081404729,-0.0115517240625467,-0.0113703266814208,-0.0111842813001906,-0.0110385473879738,-0.0108230817059556,-0.0107254572676474,-0.0106662209036643,-0.0106223367535115,-0.0104457531626968,-0.010287611020391,-0.0102020036703221,-0.00999275460510448,-0.00998632687715153,-0.0100857480481937,-0.0101219743940354,-0.0101569698371791,-0.00991676999374779,-0.00972119737001332,-0.00962358063361742,0.00965614135897134,0.0103372516431512,0.0112878412981133,0.0257523905299138,0.0257106495318891,0.0202893472899478,0.016486775356904,0.0140661238679522,0.0117007242328694,0.00918397322718971,0.0219411129201206,0.0185185310334487,0.010512297962052,0.00730403358368627,0.00573085532517659,0.00450013461091719,0.00378772683598517,0.00347424954812486,0.00287744342605683,0.00257512358947238,0.00273523457598079,0.00303570824283968,0.00359902441184912,0.00604976941753843,0.00634362520369376,0.00693205472370714,0.00734947901080982,0.00749901126286232,0.00648426117464967,0.00694248955473346,0.00699064956368941,0.00588100607926082,0.00631825829552453,0.00650322623188131,0.00556870148285496,0.00522191517274522,0.00519749784173358,0.00462691445386619,0.00453900375646393,0.00482687074950806,0.00406426901675734,0.0037284358927069,0.00388086651071819,0.00276299802089789,0.00255366713447832,0.00210202655349216,0.00439798140926037,0.0089745656356892,0.00768325939832104,0.00768454512575789
1584,-0.000252325848318458,-0.00540700469302464,-0.00785716288868073,-0.00957985605710039,-0.0107227276675293,-0.0116059290347628,-0.0121209337344844,-0.0124364884939338,-0.0125443067814909,-0.012394808409101,-0.0121489899326468,-0.0119772686640379,-0.0116849714315016,-0.0114461140844514,-0.0112842597739934,-0.0111048278780903,-0.0109554397535992,-0.0107255914400907,-0.0106480652017006,-0.0105901847215368,-0.0105662598012177,-0.0103887829326903,-0.0102126191003684,-0.0101386312740788,-0.00994797109166226,-0.00994119858840807,-0.0100086376817516,-0.0100518154729057,-0.010062165461581,-0.00986024455922734,-0.00965970021075803,-0.00958437950365053,0.00871342670151385,0.00942460685402602,0.0103652520605862,0.024859794359233,0.0248186255070663,0.0194040111715592,0.0155911456908716,0.013155989095509,0.010804216667496,0.00830413522950703,0.0210928053177263,0.0176247068308461,0.00964122062110174,0.00641063278540188,0.00485134003294351,0.00361100953351668,0.00291326975416557,0.00260277685708603,0.00196409330623453,0.00167546487393617,0.00181678789736103,0.00212757297791497,0.0026346835936901,0.00504692768997674,0.00556615608406751,0.00612712800953806,0.00657520134595324,0.00669313146221964,0.00577214359691562,0.00621502788402484,0.00625525369106714,0.00529432339071811,0.00575098933990405,0.00594131474976726,0.00507520779410352,0.00473821700285973,0.00473106256232029,0.00420644826325936,0.00411484523742118,0.00440048122884433,0.00376043898942903,0.00341770246004641,0.00356450647044398,0.0026076467587098,0.0024139064177106,0.00200607786420763,0.00429615094420942,0.00886997006770016,0.00750775804333205,0.00753876680627418
1582,-0.000227866234275229,-0.00533718692401639,-0.00778145556122468,-0.0094586337259684,-0.0106008607851928,-0.0114498683245784,-0.0119396655374205,-0.012249060642916,-0.0123331608508166,-0.0121854078623211,-0.0119046627515173,-0.0117171703368689,-0.011407482414167,-0.0111407298573709,-0.0109710408301567,-0.0107802235676814,-0.01062383439336,-0.0103671238938835,-0.0102841820020421,-0.0102226397198387,-0.0102059299933752,-0.010034307648918,-0.00982491268108573,-0.00977256620927098,-0.00961811140307093,-0.00960160568969927,-0.00960796937412289,-0.00964073433172806,-0.00962345427326965,-0.00948265432532918,-0.00928511462977589,-0.00920760064606852,0.00843586266494755,0.00913567227078532,0.0100733133128421,0.0246010711312293,0.0245661702333765,0.0191771175809218,0.0153320988880175,0.0128873722936361,0.0105409281884024,0.00803221004738618,0.0208219043887805,0.017257149955845,0.0092380295533931,0.00597516775984853,0.00439953107269211,0.00314508643561836,0.00242989709621315,0.00209457657275633,0.00136530197111602,0.00104931158025852,0.00117473256409798,0.00144132621078026,0.00187891459239456,0.00428691957024978,0.00500755519646242,0.00557380961914267,0.00605699181081914,0.00615930664982791,0.00534413132991434,0.00576902216346655,0.00582681041828357,0.0049881965590726,0.00548041033642747,0.00568010085823631,0.00487628671678243,0.00456711042164475,0.00456420662599573,0.00408061761717112,0.00397865663523094,0.00427281541558213,0.00370780722885278,0.00337490006585747,0.00352592958255929,0.00264986234298528,0.00249131049813701,0.00211301416300779,0.00442025511106366,0.00902000978956451,0.00767606029428634,0.0077253564927637
1580,-0.000186014558295111,-0.00524022030070623,-0.00766383360929979,-0.00930461327363471,-0.0104442903673343,-0.011272248393728,-0.0117430367747809,-0.0120334495120531,-0.012096513113408,-0.0119387784489142,-0.0116142684508276,-0.0113950874969691,-0.0110491114582214,-0.0107413902217572,-0.0105316581806611,-0.0103208522144749,-0.0101462483948906,-0.00985718132139578,-0.00974135344505726,-0.00966633006747302,-0.00964236153844599,-0.00946174503043691,-0.00921328507616623,-0.00917778674934849,-0.00905810537174196,-0.00900247815212363,-0.00893966969750237,-0.00894634169303155,-0.00889248324948226,-0.00880574512413437,-0.00861966871553936,-0.0085036276354024,0.00869961202839478,0.00934765811659765,0.010277959016323,0.0248488600516234,0.0248260775921488,0.0194497590140622,0.0155620258177934,0.013101402187723,0.0107405448816389,0.00820009983813944,0.020950446613371,0.0172526444619647,0.0091276867791864,0.00580384056809703,0.00417564838513496,0.00288477641216173,0.0021150295371587,0.00172100608014265,0.000871190143204005,0.000482640554626235,0.000588939473221914,0.000775267153380579,0.00116122641542684,0.00358581419239783,0.00451436805361308,0.00511365179694866,0.0056433624091465,0.00575571158834398,0.00504360547684616,0.00546784564656687,0.00556846851981142,0.00484870189374874,0.00538831622646465,0.00559479123451361,0.0048572324748523,0.00457971807713894,0.00457214956828502,0.00411555294531927,0.00400461982194558,0.00431228660408773,0.00375756810566146,0.00343950186123932,0.0036031407347595,0.00278374985096682,0.00266156589247127,0.00230332699062397,0.00461436359922936,0.00925315029385701,0.00796525084018055,0.00803067887125386
1578,-0.000139271754641484,-0.00513196737130428,-0.00751826466421371,-0.00912559835421889,-0.0102623884599753,-0.0110633043457396,-0.0115188951016804,-0.0117821057990431,-0.0118349042397245,-0.011653634342132,-0.0112918219188808,-0.0110343412878353,-0.0106508650131562,-0.0102994781614246,-0.0100329816876033,-0.0098091165006716,-0.00961372280958444,-0.00929202955316468,-0.00913706356368113,-0.0090466021471151,-0.00901925054283329,-0.00880854475358808,-0.0085215099512227,-0.00850864143510663,-0.00843674885875051,-0.00832541782793698,-0.00818885666390258,-0.00816744474438263,-0.00806872571389956,-0.00803265139299869,-0.00786957524175715,-0.00769945615168965,0.00900808810049006,0.00959697047952608,0.0105022366044885,0.0250936926013362,0.0250872785879714,0.0197087261170529,0.0158159775957373,0.0133446503558533,0.0109823578736489,0.00841139359813141,0.0210703510985158,0.0172342000507877,0.00897255415996923,0.00557601945579206,0.00389818958871159,0.0025753928387172,0.0017505056838097,0.00128296692620157,0.000310418332710722,-0.000172044209863472,-8.61891229972784E-05,1.75007331736255E-05,0.00036344661044043,0.00278322123125169,0.00394566990913358,0.00458145818461692,0.00515297935299934,0.00530217810667249,0.00465924376780809,0.00510614313854247,0.00526679346577419,0.00469195058889275,0.00529104118243391,0.00550427993267644,0.0048365228345152,0.00458657236590499,0.00457920811503108,0.00413789407030769,0.0040304902311879,0.00435367312921487,0.00379424195145174,0.00349683211069178,0.00366250293795488,0.00285809136511997,0.00276320536293009,0.00243711621202402,0.00469785089249355,0.00932261309924498,0.00805948867684498,0.00815139751934356
1576,-0.000116087204158149,-0.00505935058802125,-0.00740289038995835,-0.00898214238293741,-0.0101100828269753,-0.010858334452579,-0.0112948176598383,-0.0115296830636663,-0.0115764094262291,-0.0113702361690078,-0.010986128315717,-0.0106938758356003,-0.0102944209767218,-0.00990983685255328,-0.00960985000230139,-0.00938118398508365,-0.00918101208535259,-0.00883670834399551,-0.00866504344035081,-0.00856881942734663,-0.00855116901707083,-0.00831625327478751,-0.00799973708213976,-0.00802360454764289,-0.00801602079760192,-0.00787746241635214,-0.00768393636938123,-0.00764665993125614,-0.00751801164401278,-0.00753379326547075,-0.0073979378362553,-0.00719910436645074,0.00893549550455713,0.00950148500873913,0.0103735440862459,0.0249256615797577,0.0249271728242287,0.0195521430001075,0.0157163606067858,0.0132580429724148,0.0109359762616197,0.00836489386667072,0.0209149462319386,0.0169877249858672,0.00863026610364294,0.00519502145673297,0.0035176438592807,0.00220615007813456,0.00137046337329848,0.000852429417090099,-0.000189129698865455,-0.000740100589725618,-0.00066643023106481,-0.000606712139535319,-0.000305550190712931,0.00208273189200401,0.00345745345443393,0.00410836245317103,0.00469145509824377,0.00488199286631366,0.00425159962487208,0.00473123287449216,0.00494504770854727,0.00450931567224148,0.00516157769805313,0.00538214722599199,0.00476760433337938,0.00453492780081435,0.00454138584425368,0.0041103541126375,0.00401984833575077,0.00436415707833906,0.00383615300931066,0.00356522145361102,0.00371058064701027,0.00280172955266163,0.00272022522778515,0.00243584476593921,0.00462711093325383,0.00917236369109428,0.00789332378652179,0.00802506422003122
1574,-0.000111292445642648,-0.00503573191870488,-0.00735296026723729,-0.00892757817850776,-0.0100394014943544,-0.0107351791074826,-0.0111522977573985,-0.0113649739547554,-0.011399245386051,-0.0111807736840191,-0.0107801812144342,-0.0104627442712844,-0.0100655771478769,-0.0096600640412469,-0.00936351872148052,-0.00912391271485132,-0.00893157620989221,-0.00857710160396379,-0.00840749201239065,-0.00831004678552905,-0.00829772565585946,-0.00806594169820468,-0.007730711698529,-0.00778513515770883,-0.00782115832830871,-0.00769724195894282,-0.00748293745126641,-0.00744017581672921,-0.0073089396470731,-0.0073654675333934,-0.00724205960800199,-0.00704688785200749,0.00874149112098536,0.0093219304956014,0.010178860520525,0.0246580927063187,0.0246484038653386,0.0192915471393151,0.0155184769231316,0.0130829453863563,0.0108120616554571,0.00826477151420925,0.0207441829245741,0.0167791520587056,0.00838137537041358,0.00494045463065469,0.00329247715241046,0.00201230233472903,0.0011966951316925,0.000659415046927584,-0.000381073739014774,-0.000959117133060127,-0.00089315196673415,-0.000836434342034797,-0.000578668182362624,0.00178466499653849,0.00328103559629942,0.00392901859795399,0.00450753469731091,0.00471852162140228,0.00406762228437018,0.00457600932358277,0.00482098861980573,0.00445850541014301,0.00514140648957056,0.0053674669501279,0.00477785668666997,0.00455076009277579,0.00457545723559691,0.0041512545609334,0.00407687915440307,0.00444873344131605,0.00396720234863284,0.00371488106728099,0.00383803874324982,0.00274774553236587,0.00267104355208707,0.0024043176712528,0.00457770384988718,0.00907342795030138,0.0077788420610431,0.00794967957083089
1572,-9.74203980369826E-05,-0.00502651382348306,-0.00733688190803488,-0.00893089969422884,-0.0100239457200313,-0.0106970597698906,-0.011099728363593,-0.0112966896999616,-0.0113165553407852,-0.0110960482820555,-0.0106720232427679,-0.0103416262982961,-0.00994195643077458,-0.00951746124828788,-0.00923169272788637,-0.00897101810748233,-0.00878031899212986,-0.00841832437928065,-0.00824434995757992,-0.00813867010617648,-0.00811447274725369,-0.00789723810738508,-0.00754527439948006,-0.00760594042912305,-0.00764164682192209,-0.00753856634265898,-0.00732235153636568,-0.0072727444453225,-0.00714987463191692,-0.00722993497621244,-0.00709990297858811,-0.00691191155521004,0.00890113210802274,0.00950437235425893,0.0103684580925781,0.0247855099381874,0.0247508715063786,0.0194110464175489,0.0156500810658733,0.0132223713748727,0.0109726956021065,0.0084439536136914,0.0208917635568892,0.0169053361539744,0.00848255672104534,0.00502740541135607,0.00337782935608121,0.00209902103853255,0.00129171881006728,0.000742300503777435,-0.000270456286535225,-0.000856933582870886,-0.000807022046925869,-0.000746236311079633,-0.000515423127635128,0.00182078068901146,0.00333130243254682,0.00397783731232453,0.0045666047384466,0.00478200605953459,0.00411010705467849,0.00464222638345562,0.00490611503101227,0.00455454434799737,0.00525558380254901,0.00548828300096999,0.00491365448147716,0.00468528658671551,0.00471840867466847,0.00429680431857345,0.00423067864542835,0.00462666299910339,0.00417009618774646,0.00391872089827554,0.00403900703135743,0.00282311887109632,0.00275081194111257,0.0024678091757839,0.00466077348246563,0.00918835522417498,0.00788538560952799,0.00807720367233902
1570,-7.87312108538339E-05,-0.00501642765516533,-0.00732316173271551,-0.00893272964191297,-0.0100041631490068,-0.0106769156089942,-0.0110677851069677,-0.0112528051759293,-0.011269611932515,-0.011051112634713,-0.0106047666716507,-0.0102771834988032,-0.00986356753218149,-0.00942433385258792,-0.00913806830213234,-0.00886008559612887,-0.00866323560123848,-0.00829542024847653,-0.00810799385361406,-0.00799383468348928,-0.00795094767336612,-0.00774361708486526,-0.00737642104875066,-0.00743007290057951,-0.00744510132850053,-0.00734592046427932,-0.00712374925842749,-0.00706141572174992,-0.00694677134413799,-0.00704333478453202,-0.00690488138603306,-0.00671821449235382,0.00934793893075359,0.00997003462131856,0.0108448643084572,0.0252082504457339,0.025147764920882,0.0198119243816517,0.0160242413852548,0.0135944761418748,0.0113386637900733,0.00881341148753629,0.0212452659879579,0.0172463708024857,0.00881326839280145,0.00533577388433765,0.00364419970062357,0.00233946708155223,0.00152518338217248,0.000966789400028028,-2.2511299236052E-05,-0.000608934505443563,-0.000580876733706099,-0.00053014528996754,-0.000309533639440209,0.00195722569911857,0.00339023934497356,0.0040397599700517,0.0046472183316413,0.00486498201727641,0.00417158264892402,0.00471415557191408,0.0049904122585401,0.00461951959569018,0.00533766172329599,0.00558259198656377,0.00502961012467916,0.00479945027072711,0.00482967915389871,0.00440531639582843,0.00434615187149708,0.00475087501446519,0.00431430180085556,0.00405127834759444,0.00418364358126338,0.00294083017762842,0.00287153653890579,0.00255944946929314,0.00474967226143625,0.00933552069355667,0.00800819757546057,0.00819265945130533
1568,-8.47415271103637E-05,-0.00502178451234776,-0.00731243800019451,-0.00890624710183612,-0.00995145589034048,-0.0106232671881775,-0.0110048087786066,-0.0111826482971427,-0.0112119951559009,-0.0109991829190135,-0.0105546283897177,-0.0102411072237769,-0.00981727083197707,-0.00938366114004928,-0.00909672854133057,-0.00881801734692245,-0.0086215899791444,-0.00826146107495918,-0.00807028586480027,-0.00796444115042593,-0.00791246047551777,-0.00771423696402088,-0.00734814625704738,-0.00740542177833941,-0.00741916724519192,-0.00731722166711116,-0.0070859671104654,-0.00700858454266631,-0.00690708944430383,-0.00702413529567435,-0.00689521773792065,-0.00671974798061954,0.009585326558054,0.0102176705276897,0.0110873764023979,0.0253886411696041,0.0253138405445858,0.0199753442300159,0.0161721710896911,0.0137525567762163,0.011489928531611,0.00896282052059471,0.0213943765340803,0.0174023639119774,0.00900478474187323,0.00553547094486124,0.00381101395661757,0.00249670805443254,0.0016843233881783,0.00113865203629573,0.000167054453871065,-0.000408181712745579,-0.000389970728315132,-0.00036135672205842,-0.000143509805586422,0.00202773887540768,0.00336049546929911,0.00400646186433503,0.00461016746292116,0.00482878896162719,0.00410329051653493,0.00462795573784028,0.00490254043256637,0.00449448999990519,0.00522497092104798,0.00548503390621664,0.00495456093484307,0.00472750365124715,0.00475533305491018,0.00431967508189374,0.00427051709687211,0.00466705720109772,0.0042764876438817,0.00400003773854256,0.00414422008251606,0.00290413907844169,0.00283087786509751,0.00249515232561916,0.00465700432029056,0.00926492785976816,0.0078961600060313,0.00805007483278368
1566,-0.000112173865334824,-0.00504139373863421,-0.00730523454259653,-0.00886503652474389,-0.00988781929689106,-0.0105550414354,-0.0109356325865597,-0.0111144196558211,-0.0111598343636266,-0.010953723883332,-0.0105374269419311,-0.010231049296347,-0.00981154520606479,-0.0094011834365494,-0.00912334449562321,-0.00885011276861958,-0.00866437581152464,-0.00832503939696209,-0.00814364228217344,-0.00805929781018163,-0.00800688010644148,-0.00781855437852656,-0.00747582127891372,-0.00755112952129211,-0.00758778165208317,-0.00748885757651995,-0.00725534099284854,-0.00716370133439842,-0.00708155935042998,-0.00722065887946749,-0.00711488971278292,-0.0069634815419845,0.00942838071813466,0.0100540778853328,0.0109030637093268,0.0251477554393395,0.0250723192830607,0.0197340945223624,0.0159474872950783,0.0135472709687444,0.0112870685268821,0.0087587660944969,0.0212120314300036,0.0172247721475289,0.00888833386156726,0.00545139461126239,0.00373396363087873,0.00243536627434165,0.00163297297967139,0.00111754654907872,0.000154129469845409,-0.000411159609018293,-0.000386314357032435,-0.000380664813372807,-0.000161621080996921,0.00196859165623062,0.00329208673767977,0.00392934982407041,0.00450789046330192,0.00472407751487771,0.00396402312972299,0.00445430435902885,0.00471622181005107,0.00426387781839556,0.00499757427340053,0.0052702531069673,0.00475122171711696,0.00453245036761045,0.00456939385708024,0.00411432969804706,0.00407066048511567,0.00445288642799223,0.00412002660082476,0.00383169695712946,0.00398351825192712,0.00270942264368843,0.00262939952759149,0.00227323978474782,0.00443932908743949,0.00905766779504977,0.00765127011008672,0.00777693159452439
1564,-0.000111039094335759,-0.00503322521615353,-0.00727166992917767,-0.00881794166510258,-0.00983570670430527,-0.0105126204721664,-0.0109025841167343,-0.0110909161424584,-0.0111433561461618,-0.0109354569840881,-0.0105468256536265,-0.0102258984597436,-0.00981190259073526,-0.00941201870073229,-0.00913752818731088,-0.00885030673741529,-0.00867031753456237,-0.00834171092877281,-0.0081596325328512,-0.00808339568650025,-0.00802313790466331,-0.00782907296671808,-0.00751114596645986,-0.00759940416649318,-0.00765120219075753,-0.00754763335444884,-0.00730882518361333,-0.00719921933929827,-0.00713235516299613,-0.00728527366247153,-0.00719204093495908,-0.00705456138550304,0.00931779027971779,0.00992363189010522,0.0107536154632691,0.0249767597175763,0.0249047921415214,0.0195595536937408,0.0157886532575375,0.0133835247241687,0.0111167571075812,0.00857735636225308,0.021058658642998,0.0170363491126652,0.00871518919117294,0.00526410201064361,0.00354618536945152,0.00223619768729508,0.00141332925069776,0.000907935795759628,-7.81028805868434E-05,-0.000654142436386426,-0.000625584219721102,-0.00063847117820287,-0.000407171200342781,0.00177482955685966,0.00322668928852044,0.00387264726014205,0.00444484137320686,0.00466919382434754,0.00388818513953963,0.00436539866032768,0.00462509243959248,0.0041495223734641,0.00488553756880125,0.00517302207061385,0.00465613838480804,0.00444705512094595,0.00450090872588435,0.00402577538636705,0.00397390531946509,0.00434027319667977,0.00403811241769635,0.003733133398456,0.00389613081850828,0.0025837318991838,0.00250925209329994,0.00212873927776109,0.00435884622906078,0.00903515816687826,0.00760222935929685,0.007724550788399
1562,-2.28437000246773E-05,-0.00493661478770085,-0.00715830579902084,-0.00873296461520317,-0.00977013162449091,-0.0104845089909215,-0.0108881223984627,-0.0110909769316138,-0.0111387248900845,-0.0109086673501763,-0.0105194650361526,-0.0101571298029342,-0.00972509107520956,-0.00929064576742813,-0.00898896570618645,-0.00864775431486581,-0.00845038062710518,-0.00809434657153488,-0.0078727557344636,-0.00776522182537279,-0.0076766755630154,-0.00744096157417878,-0.00711674912277069,-0.00719433960649008,-0.00722690171335946,-0.00708504016022496,-0.00681341892326821,-0.00667296595202983,-0.00660709357145708,-0.00675874363744384,-0.00664774731331651,-0.00648800680846424,0.00978858503362972,0.0103803663869974,0.0112091450168956,0.0254637699295414,0.0253918215408061,0.0200060094749688,0.0162046128324432,0.0137330998727004,0.0114248372599963,0.00884701147697319,0.021333313845812,0.0172221689883377,0.0088095790528334,0.00522199789000763,0.00341284869415106,0.00199891908767245,0.00107812616196803,0.000521184924586425,-0.000546731522012645,-0.00116048458882038,-0.00115202841648719,-0.00117705763737763,-0.0009121875404137,0.00138153965877989,0.00306448312613981,0.00376720377671669,0.00438902636658477,0.00465765164291969,0.0038818119096218,0.0044006827773303,0.00469165263682993,0.00425217639102693,0.0050015534103998,0.00531966689474135,0.00480028736711498,0.00460288603753962,0.00466881753779312,0.00418304913238528,0.00410739333325992,0.00444512497021833,0.00413006600252128,0.00379769519496908,0.0039786623507224,0.00271815501966245,0.00267849431182683,0.00227630160336859,0.00458927176761541,0.00936431155956607,0.00791795566644263,0.00807020492692674
1560,0.000184351837282278,-0.00470459706493564,-0.006926867013069,-0.00855929759549645,-0.00963074635525698,-0.0103968630226019,-0.0108041563817418,-0.0110144627516678,-0.0110471294790831,-0.0107665934038459,-0.0103347380888013,-0.00990767549505888,-0.00941666951095327,-0.00889108477229644,-0.00852205027140092,-0.00808867848799008,-0.00783920693489384,-0.00740304533224065,-0.00709516098556145,-0.00690672721867219,-0.00676974421794333,-0.00645702721718173,-0.00606765219010512,-0.00610428305651481,-0.00608220479836501,-0.00586075894441391,-0.00551964319169761,-0.00533489909197451,-0.00525012337301537,-0.00537886682070276,-0.00521542529450749,-0.00498748526173332,0.0108925740419083,0.0114933914705965,0.0123486465180679,0.0266911494420083,0.0266218250521525,0.0211469358237018,0.0172450754382086,0.0146279096858413,0.0122297266815446,0.00958076788536133,0.0220125638019735,0.0177854504206758,0.00916193298694385,0.00529600670316882,0.00326248524880861,0.00162843984480037,0.000515983480956455,-0.000172583814267733,-0.00139159596928525,-0.00205528107210173,-0.0020943522529559,-0.00211399274272646,-0.00179217793979272,0.000594625238897293,0.00251917842447385,0.00334515560875045,0.00407865941880852,0.00444123182435374,0.00372522068251508,0.00435188923914292,0.00471571464638856,0.00441134537337312,0.00518934781870767,0.00555963418995771,0.00503109286213837,0.00485553372266896,0.00491418361039554,0.00444157150185716,0.00433551536607234,0.00461983957000035,0.00425791347611459,0.00389367196303596,0.00409052642135964,0.00307392676666107,0.00310686199876135,0.0027117379308986,0.0050274476860789,0.00982343449453058,0.00841069315666611,0.0086234689260017
1558,0.000368417235919067,-0.00447994699508848,-0.00673289802121308,-0.00838219901955545,-0.0094575378152573,-0.0102193555497926,-0.0106042897386589,-0.0107959619400252,-0.0108111797003653,-0.0104832571287789,-0.00999936125474329,-0.0095297615089541,-0.00898176270255628,-0.00838468029754988,-0.00796158747049786,-0.00748010415587391,-0.00717365527520279,-0.00666687857753252,-0.00630191018144424,-0.00604498161011347,-0.00588065501712056,-0.00552508867702962,-0.00505661401116245,-0.00505412064194342,-0.00499803175690611,-0.00473049057219103,-0.00435202517230046,-0.00414865987044784,-0.00403595622904587,-0.00412811626402958,-0.00392379406368992,-0.00364186456077827,0.0112552421860695,0.0118598736704507,0.0127505358040737,0.0271667790510808,0.0271215829098181,0.0215882158330386,0.0175958683975122,0.0148563398787533,0.0123864756214239,0.00969095270400296,0.0220098946070019,0.0177352381342377,0.00895475613130181,0.00489456650926693,0.00269999857184034,0.000908527971216408,-0.000334045448713506,-0.00113167309889458,-0.00246289132367909,-0.00313863026443475,-0.00320532860218735,-0.00319272189151425,-0.00283390300577773,-0.000470742421782084,0.00153128133605327,0.00246261925196612,0.00327538243299348,0.00370633134467867,0.00312146803237867,0.0038394416787574,0.00425756859222021,0.00413477754075879,0.00493602294614781,0.0053357326208813,0.0048093044692485,0.00466508601183244,0.00469727221989038,0.00426698311006579,0.00415657787833489,0.00440051837617146,0.00400993861602214,0.0036432985115559,0.00383854628731314,0.00315178949694251,0.00324280400810051,0.00290940211023265,0.00508606149622849,0.00967842022084648,0.00837716173038044,0.00863174186757094
