Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
1204,-0.0026039550595031496,0.00095813404415265,0.002829405451676533,0.0033736894797289,0.003426620926525166,0.0037954912957324,0.0040788162333271,0.00433023732820835,0.0038856263272348,0.010867821524259299,0.0124598987226958
1202,-0.00260921319313585,0.0011419653889032247,0.0030568557994303334,0.0035541743651839332,0.0035822435278322,0.003946652109989234,0.0042120685324404,0.0044453555417034996,0.0038803632408856,0.010881742561602549,0.0124830101056017
1200,-0.0026263582015905998,0.001248059377550025,0.0031914320272207,0.0036504438663280668,0.0036616584937880664,0.004024072413891199,0.004274728974085933,0.00449465130982715,0.00380050554384055,0.01097195971348925,0.01258589527747
1198,-0.002652293088883825,0.0012751359077342,0.0032312257271079332,0.0036759282146254335,0.0036889683442774004,0.0040506365540434,0.004297746040190067,0.00451695165431575,0.0037496788121267003,0.0111131328463564,0.012734143633806
1196,-0.00268453316881015,0.0012886640223396,0.003257434697891267,0.0037047814673558666,0.0037322964543954665,0.0040956159559944,0.004349271117852633,0.00457800838541975,0.00379840531696265,0.011275140562245399,0.0129002527550709
1194,-0.002720913568794425,0.00136407447265745,0.003359438074065333,0.0037980700811464665,0.0038358552236811335,0.004203044242242399,0.004463561688226667,0.00470297129870935,0.0039300859853375995,0.01144425219518605,0.0130762031114475
1192,-0.0027589603535715995,0.001565028609198125,0.0036055593435282336,0.0039931704968574665,0.0040226887594612,0.0043899918672222,0.004647680227163766,0.004889599227642,0.0041020699025202,0.011620825399329151,0.0132578954366277
1190,-0.002791320762610975,0.0019406359196739251,0.004044484550911433,0.004320843232726934,0.0043150461932558335,0.0046724073423517,0.004913799336166066,0.0051418938034042995,0.0042979501100307,0.011780942020919751,0.0134110441052213
1188,-0.0028067734263989503,0.0024912960240785,0.0046717550638043,0.004778188838340533,0.0047058480450876,0.005043390884912867,0.0052561876698155666,0.0054486024076873,0.00450511982097895,0.011870784580552799,0.0134833000441774
1186,-0.0028048617810009497,0.0031176679337097,0.005373526090323134,0.005279199679571867,0.005117257958968466,0.0054288377819598005,0.005604013602069666,0.0057432323427872,0.004690424062305749,0.011878677398032101,0.0134814877889349
1184,-0.00280510170452535,0.00362947579317745,0.005937607430915967,0.005667353062743467,0.005421684823475766,0.005703336191237734,0.005839481073592834,0.00592628118204265,0.00482734872045315,0.011885909742772049,0.013503940183095
1182,-0.0028273041058787494,0.003852447985844625,0.006173870192848034,0.005811079857265166,0.005522902803736966,0.005774093524407334,0.0058827000534357006,0.0059397173009360996,0.00491891069499495,0.0119824072172148,0.0136340738730425
1180,-0.0028627849306764497,0.00374707623381815,0.006042073378059367,0.005690771373228167,0.0054134865615084,0.0056417573119294,0.005744331864616967,0.0058026051878909,0.00496853451980365,0.012137974732259,0.0138135807832368
1178,-0.0028807671355437748,0.0034167868568385747,0.0056552313419435995,0.005389967684777799,0.005157886700052033,0.0053779885366615,0.0054941149964315,0.00557538896494145,0.00495010776695045,0.01222567308004835,0.0138927820161205
1176,-0.0028661631024399503,0.003015509620280325,0.005180692919365667,0.005024822193558833,0.004843860079967466,0.0050697614216691994,0.0052081260063251,0.00531784896062955,0.0048313973644099496,0.012177986767147451,0.0138111281214993
1174,-0.002836290979616125,0.002659160984587975,0.004752035381283367,0.004690929258248066,0.0045506919969969,0.004789169524595534,0.004949896798341867,0.0050817984425595,0.0046182725763035,0.0120548652310039,0.0136605110966553
1172,-0.002815049418909025,0.002398906667882425,0.004440070353885433,0.0044470589952470664,0.0043325089425289,0.004583005718656066,0.0047645423695467,0.0049094964648829995,0.00436790715280325,0.011944141014199449,0.0135542917570314
1170,-0.002807206242568725,0.002234881877385575,0.0042559960948933,0.0043124967687939,0.0042073485482731,0.0044645597503504995,0.004664940261495234,0.00481893068775145,0.00417209355127225,0.01187096056224845,0.0135116641057617
1168,-0.0028075967574426,0.002131037593758875,0.004158863243306533,0.004265248671891867,0.004157647724405734,0.0044157621060923,0.004630730418700167,0.004798874532869649,0.00411837301502185,0.0118378913200838,0.0135064414963543
1166,-0.0028187004359014746,0.00203408522397695,0.004081445007438866,0.0042555761231882,0.004147163511342501,0.0044067424744823,0.004632914234513333,0.0048259940948174995,0.00422128426356735,0.01187369604908035,0.0135482544392951
1164,-0.002843148990798125,0.001913169987115275,0.003984387972013633,0.004243864935695,0.0041472963802131335,0.004417261349065234,0.004657363385744967,0.00488190809389495,0.00438087091940095,0.0119801662805482,0.0136490862868384
1162,-0.00286804322710385,0.0017898677382705498,0.0038910565980867333,0.004231361140043,0.004152867683075934,0.0044402941344405,0.004700377820376033,0.004951031699920051,0.00445455653706255,0.0120807315747526,0.0137565587577771
