Wavenumbercm-1,0.00e+00 M,1.30e+01 M,8.68e+00 M,6.51e+00 M,5.21e+00 M,4.34e+00 M,3.47e+00 M,2.60e+00 M,0.00e+00 M
1792,-0.0018718254307387202,-0.000993151185144375,-0.0004674860013428,6.090188390247774e-05,0.0006132875536634666,0.0009438964092728001,0.0011087538468130334,0.0014554285009436001,0.006253836277262125
1790,-0.0017956996520479,-0.00097688052156235,-0.00049580924451805,-3.174706298250059e-06,0.0005143471865845,0.0008115727161650334,0.0009453371802309665,0.0012399049503769666,0.0059534103040482
1788,-0.00172595108346346,-0.0009821216217804,-0.0005549888269109999,-0.00011155462933546666,0.00036131458639696343,0.0006159889264757333,0.0007127210604791667,0.0009513066991217333,0.00563114151388175
1786,-0.00171303426796178,-0.000948742599624875,-0.0005445646530946,-0.0001281032165681,0.0003232169904316611,0.0005592933399061333,0.0006379471645107667,0.0008494686327570333,0.0055426111972955
1784,-0.0017486436162693201,-0.0008690965158607501,-0.000449848570844,-3.225825353091674e-05,0.00042845756980879995,0.0006757209560540001,0.0007617255438815,0.0009808994947704667,0.0057002922796020004
1782,-0.0017923772021825198,-0.000826519482544025,-0.0003714872769749,5.876492362969451e-05,0.0005437408616300667,0.0008169227432705334,0.0009265700992187667,0.0011754254114909,0.0059251647126567
1780,-0.0018179735512285598,-0.000887609211961475,-0.0003987828814112,4.1882630863833425e-05,0.0005464467221242333,0.0008436673880833999,0.0009781315238887,0.0012578414737340335,0.0060532587182863746
1778,-0.0018476975036878,-0.0009838093873384,-0.0004663301445801,-8.85048021631668e-06,0.0005149643254341666,0.0008389965999285333,0.0009960714105019,0.0013026818760260336,0.0061678422609981
1776,-0.0019151716483483201,-0.001005863451841425,-0.00045424292263974997,4.1556410553000084e-05,0.0006013407140940333,0.0009697528372664333,0.0011541955240722335,0.0014963029486474335,0.0064583882025096
1774,-0.00200575722287214,-0.000937829972811425,-0.00034896609326380004,0.00019970384775086668,0.0008093589120601001,0.0012315378991376667,0.0014462134719479,0.0018368386441792999,0.006901053649345575
1772,-0.00203815997027498,-0.0008838165505345,-0.0002834824782254917,0.00029215675059596663,0.0009281732137626335,0.0013675505147534332,0.0015937716229841,0.0020197118096860335,0.007117229087879501
1770,-0.00196722953946066,-0.0009218267271287749,-0.00035774475358540004,0.00019033108981326668,0.0007998763973289666,0.0011928535092428666,0.0013954864888492669,0.0018133882963027668,0.006837396412034751
1768,-0.0018689207227533997,-0.00098504539561375,-0.00048012731714215,1.4885830848716721e-05,0.0005697238719881667,0.0008967416766092999,0.0010584202242406332,0.0014402948960126666,0.006372414204152726
1766,-0.0018261461327616004,-0.001002506292948075,-0.0005386640113188499,-8.07750155751002e-05,0.00043027964064346665,0.0007243335444589667,0.0008563880923878666,0.0012094612250215,0.006120524444368225
1764,-0.00184307139677344,-0.000987554952617475,-0.0005272694789967001,-7.894702674919988e-05,0.00041588938416193335,0.0007191396598865999,0.0008459287561279667,0.0011909359049957666,0.006137393874303076
1762,-0.0018729698146883601,-0.000985892238156275,-0.000500843566748,-4.805808479197145e-05,0.0004542455962657666,0.0007854608953049,0.0009252357992867001,0.0012732329436462,0.0062450445552643995
1760,-0.0018741807038347002,-0.00102445950537015,-0.00051746203523985,-6.647796186125568e-05,0.00044847035870366667,0.0007972106493935,0.0009480544943412332,0.0012935585680367001,0.006267006655794116
1758,-0.0018578704089682201,-0.0010859696968582749,-0.00058209373159905,-0.00014239033543283333,0.0003717803633782222,0.0007212632819754667,0.0008674279409767666,0.0012021984825694,0.006219943552900642
1756,-0.0018774028886732,-0.001108841767098325,-0.0006128240853782,-0.00017146003789353335,0.00033594315760175,0.0006932792177100334,0.0008337834707862001,0.0011663078067874332,0.006306037416654438
1754,-0.00197115339182126,-0.001024124421207825,-0.0005002156261378,-1.884192579328338e-05,0.0005049905110743666,0.0009039738594000666,0.0010661261350444666,0.0014230348251201667,0.006715265426732501
1752,-0.0021326532531867398,-0.00081469074457825,-0.00021071888972142505,0.00035341557965810005,0.0009360135272796999,0.0014163656340074,0.0016386068097539999,0.002049903324108567,0.007470398084522874
1750,-0.00228341873637486,-0.0006073188592673751,8.75561001758e-05,0.0007362241441626668,0.0013928698028592334,0.0019599679581524337,0.0022489094031245,0.0027172692185529336,0.008227988312481324
1748,-0.00232628182307184,-0.000590296581948525,0.00013647336741870014,0.0008093706098025,0.0014953073185851335,0.0021002718817243666,0.002409672204232633,0.0028946749758202,0.008475801262358475
1746,-0.00228539418971232,-0.000722466916778275,-1.863912073855e-05,0.0006228155706169332,0.0012894605951600001,0.0018851032308707667,0.0021733342706428,0.0026359810076549,0.008278503384453174
1744,-0.0022474877715079,-0.0008365423501739749,-0.00015863138156125834,0.0004447624836512,0.0010854747640252668,0.0016641216479002998,0.0019311833513494666,0.0023661311395869002,0.008067913840802726
1742,-0.00224894243813152,-0.000888725886053375,-0.00021943300283859158,0.0003667965059109667,0.0009937748208657666,0.0015689532090238333,0.0018319619517860998,0.0022553621458622666,0.008041675294960575
1740,-0.0022795815465675396,-0.00094343892610165,-0.0002740489578449084,0.0003169818948113667,0.0009359405782698333,0.0015257744293022998,0.0017937235648397335,0.0022270107091898667,0.00814512509953875
1738,-0.00233282247361784,-0.001011119102308525,-0.00033055319762965,0.0002831013827003333,0.0009021669326162666,0.0015336526918596335,0.0018118465913316334,0.002278453509622333,0.008352373871282199
1736,-0.0024105012134974196,-0.0010103514357126,-0.0002904394660142415,0.0003611440654351333,0.0010044702595325,0.0017112541105228668,0.002012917967929367,0.0025349882229968334,0.00872327867875195
1734,-0.00246022648295782,-0.00092560421356025,-0.0001556139274453334,0.0005232336673477,0.0012033703601397334,0.0019783863559010664,0.0023061596029087003,0.002870149002020667,0.00904901228661665
1732,-0.0023936212912386797,-0.000916447327033375,-0.00015365820193259127,0.0004980522142188333,0.0011729387003225668,0.0019288416467681,0.0022477230428949667,0.0027792168322455335,0.00882801395588915
1730,-0.00224485828058614,-0.0010464599076217,-0.00035827901262130003,0.00022428882653090001,0.0008430006398070667,0.0015003383143894333,0.0017742819435860667,0.0022132337303262667,0.00812515437363745
1728,-0.0021124701417621797,-0.00117858422728305,-0.00057612227391205,-5.91419426515999e-05,0.0004980857472221,0.0010477716217417667,0.0012751765617070668,0.0016253131907644333,0.00744433183156085
1726,-0.0020388305947327398,-0.001214548048143825,-0.0006711997120145,-0.00019521709753013333,0.0003240268566182056,0.0007944690258982334,0.0009930580297246667,0.0012929328908433335,0.0070488053431029245
1724,-0.00202806282173274,-0.0011652013979876249,-0.0006435601893826,-0.00018098294384216666,0.0003287998577628944,0.0007613640668184666,0.0009515108732551667,0.0012449211399915,0.006969521517896275
1722,-0.0020863871170628797,-0.0010655962260320499,-0.000522668872475,-4.0897554918149725e-05,0.0004911096298369668,0.0009387687939331333,0.0011429828339625666,0.0014672768699590334,0.007222488593042474
1720,-0.0022345628849561204,-0.00089049404056255,-0.0002686448851407336,0.00028192354964720005,0.0008818428877053665,0.0014113845260893666,0.0016620840650669998,0.0020566050588040337,0.0079255085521345
1718,-0.0024360483907867395,-0.000637363803142875,0.00011002022663815018,0.0007748040211968668,0.0014786585762525002,0.0021313363655521,0.0024536958470642665,0.0029546487039554333,0.008961215438876624
1716,-0.0024961413652986597,-0.0005185799242733999,0.00028838741615129997,0.0010146041098325665,0.0017608319551773333,0.0024515032843246,0.002800731678049033,0.0033729341343836003,0.009373276093432375
1714,-0.0023447751838902202,-0.0006662550483595,6.447142979940001e-05,0.0007304121885500667,0.0014035435379941002,0.0019952451862131665,0.0022887061561917663,0.002833070273548667,0.008685308747410251
1712,-0.00218435920541002,-0.0008571305913772249,-0.00023423578896873332,0.0003394654954008666,0.000918166957838,0.0013973111499263333,0.0016212886861778667,0.002097534120768034,0.0078541454846838
1710,-0.0021466132497455,-0.000921548768958,-0.0003488636561117,0.00018425760553906668,0.0007212371891276,0.0011592008613080333,0.0013548618665651334,0.0017913012460911667,0.007591277399423925
1708,-0.0022281541546676402,-0.0008677432044151,-0.00027353250048685,0.00028693114056026664,0.0008439601827290666,0.0013145122962295002,0.0015305952917263669,0.0019810148513281,0.007932177979321626
1706,-0.00235143580318816,-0.000782365007371625,-0.0001309705201356167,0.0004899542955208333,0.0010995623681335667,0.001629247092622,0.0018904479648912998,0.0023940519172042,0.0085125935255416
1704,-0.00245575950867082,-0.000689297519438725,1.678120847360001e-05,0.0006890308316758333,0.0013562629221973998,0.0019280688491585668,0.002232652849684233,0.0027895862442159336,0.0090251283313416
1702,-0.00256033578333138,-0.0005128133335804,0.0002525551927994749,0.0009691481042789,0.0017046873877880665,0.0023105645203055,0.002657717264090233,0.003242628369405733,0.009559654015063725
1700,-0.0026723561405604,-0.0002534056817713084,0.0005834661300778,0.0013508969189605334,0.0021593383078315335,0.002806887166572467,0.0031956981414007,0.0037790943825242672,0.010161943127585775
1698,-0.00268257233116658,-0.0001089616260016417,0.000739406049332,0.0015093932347849,0.0023205793448690336,0.0029592318919669336,0.0033403605482879,0.0038893372919798,0.01028276802279485
1696,-0.0025437019218513,-0.00016941691879471667,0.00057991144081575,0.0012554866085990664,0.0019642104296859002,0.0024985544842052337,0.0027962077637484,0.0032842617968532662,0.009642464875961
1694,-0.00239758591911102,-0.0002629833685201,0.000364660705226,0.0009201928773739666,0.0015096616984125334,0.0019220040251109669,0.002123983882788333,0.0025531604166628002,0.008915537144904874
1692,-0.0023576112165451797,-0.000274387249397225,0.00029943416061715,0.0007928363268219,0.0013230563249355,0.0016765339699478332,0.0018310738079421664,0.0022273655367066997,0.008669142686539625
1690,-0.0024370807665365,-0.0001951583255789667,0.0004097119478414,0.0009190602224917668,0.0014607828763081668,0.0018323223916407666,0.001998849879152633,0.0023962575694710334,0.008985651017221026
1688,-0.00262233746065302,3.4472935560333324e-06,0.00070719398640375,0.0012973024006572669,0.0019077026977070664,0.0023561583298613003,0.0025831329337439334,0.0030184273152777,0.00982761213790725
1686,-0.0028771900685758004,0.000370990358247025,0.0012054503622659501,0.0019104668076291,0.0026227438285653,0.003172548816826833,0.0034857058793657664,0.003993173911586199,0.0110765280307796
1684,-0.00305419119481934,0.0007797042362269,0.00168576048434585,0.002459519688860433,0.0032377027682876,0.003835215120236133,0.0042029395308158,0.004776796871501133,0.012047638923638426
1682,-0.00302331501323098,0.0009708776680548749,0.0018169129247736998,0.0025410781344848998,0.0032835417703803997,0.0038193048018126,0.0041622324262018,0.004737036305019833,0.012007911291601475
1680,-0.00290876704735786,0.0010304189148342999,0.001747465356914,0.0023524353188004335,0.003001155791639167,0.0034272784789210337,0.0037032491368092,0.004228535047557733,0.011475118924063374
1678,-0.00286258571125616,0.0011984684635459749,0.0017964020859188,0.0022887237773323,0.002853175848182267,0.0031979616257848662,0.0034157486303031666,0.0038897000738556,0.0112207266252042
1676,-0.00292846327120442,0.001585617073197525,0.0021027843251157,0.0025301491440674665,0.0030516441085287004,0.0033806233467044335,0.003573633197283267,0.004020790097701733,0.011507731297713375
1674,-0.0030669286325472004,0.002192121132231125,0.00264947936770645,0.0030603255677922,0.003575768468157233,0.0039480636718767,0.004149621110072367,0.004590830068674633,0.012174646946616425
1672,-0.00317843945976048,0.00291317515318005,0.0032757964215123503,0.0036634767649303666,0.004162455551585533,0.004571252594962099,0.004779041831539534,0.0052002947195711,0.0127414703518895
1670,-0.0031913406235785395,0.003517456806251075,0.0037340058154964,0.0040414964066404005,0.004473005877499367,0.0048497321802962,0.005022587479250433,0.005388228118404167,0.012831915250674949
1668,-0.0031390782580406596,0.0037976754607456495,0.0038901801010264,0.004098270230812333,0.004441294332811133,0.0047474567649059335,0.004860603199640766,0.005168730598731634,0.012581218594314075
1666,-0.0030919230992411603,0.0037628225945796497,0.00381698366869015,0.0039679373880845,0.004251990987900533,0.004509400859017367,0.0045808111538054,0.004867045180659867,0.012340080279924349
1664,-0.0030849475601817202,0.0035916212321381,0.00367757611556565,0.0038165768430368,0.0040792763409692335,0.004319372301575133,0.0043802020042034,0.004673179801827,0.012304905574746424
1662,-0.00312036562641788,0.003463278837693375,0.00359423774798295,0.0037328742481089,0.003991109217951267,0.004224319928962033,0.004290115742246766,0.0045888466777796325,0.01248512541053055
1660,-0.00318785625811034,0.00342354425631925,0.00358339176465815,0.003721324923478,0.0039824710495741334,0.0042167485808663,0.0042904628805875,0.004586513127980033,0.012795119147321125
1658,-0.0032901912895434,0.003434916638645875,0.0036266660176127,0.0037834836201001,0.0040676765598534,0.0043309726913356664,0.004423169323600567,0.0047273711041345,0.013229696035601826
1656,-0.00345635082809266,0.0035355442268975,0.0037880786655708,0.004001174908424567,0.0043436869050284335,0.004678209589261467,0.004813998126521966,0.005149802214988634,0.013965106782240475
1654,-0.0037030522958765395,0.003847828878544725,0.00417575375010895,0.004469055534047667,0.004896008099046633,0.005327431450184667,0.005528418474749067,0.005902525828129199,0.015170838831521623
1652,-0.003928984116975599,0.0042766684158865005,0.00462254132794145,0.0049627781831638,0.0054425512124326334,0.005935135839256333,0.006178399701617467,0.006563063873783401,0.016394314003321777
1650,-0.0040232080114283395,0.004468626659543825,0.0047565563411834,0.0050890938351918664,0.005560072529394967,0.0060576226783155334,0.0062955248028959,0.006676530801142566,0.016958169275322947
1648,-0.004063221123463559,0.00447330382340975,0.0046795449452224,0.0049818934815791666,0.005419622053830334,0.005903558844157167,0.006119307077490934,0.006504475930732299,0.017171155881065325
1646,-0.004104271441644899,0.004543868127793925,0.004643498126193199,0.0048859988049363,0.005271290412564533,0.0057113464103943,0.005893299145157067,0.0062540798873815,0.0173644288578888
1644,-0.004120735851293701,0.00471501604296005,0.0046813167631221,0.0048322550044412665,0.005143186334963633,0.005496936702209799,0.005628782809575301,0.0059142377314552,0.01743153465894015
1642,-0.00413679189319236,0.004880835289971225,0.00473464683632105,0.004810526455527199,0.005061188361834567,0.0053392335041391,0.0054314259176150995,0.005642127323607066,0.01745702720467195
1640,-0.00422795690462578,0.0050598437316813,0.0048511847095473,0.004901690823253267,0.005136207178193567,0.005399709807596833,0.0054885989006001,0.005676880941840167,0.017818483840171925
1638,-0.0044175248105876004,0.0053807441844642995,0.0051399509490032,0.005199170098829267,0.005454820282693933,0.0057629929456491,0.005879493004209532,0.0060989937513364,0.018708321959434074
1636,-0.00456370440634816,0.005835198436871325,0.00553137947105385,0.005571226284119934,0.0058326798897493995,0.006173834684419367,0.006297335585471734,0.006547508586870299,0.019535433140013624
1634,-0.00447877292642138,0.00609254648576225,0.005659601391601101,0.005610979397474,0.0058122667760238,0.0060926107412145,0.006156112358148366,0.006371323916494167,0.019288606294520574
1632,-0.00432928922399216,0.0060990789640337755,0.0055378660631742495,0.0054007539047645665,0.0055295081956636995,0.005722403915386033,0.005718941702684433,0.005877825214491733,0.018591142234096875
1630,-0.004291175352533641,0.006130064699929,0.005482918260887801,0.005305060781257601,0.005400330286359033,0.005558454062011266,0.0055331960803220335,0.0056699760006956,0.018343552677394827
1628,-0.00432342968631148,0.0063257825652503746,0.005618155869697,0.005436397374531966,0.005534314162775032,0.0057131010312987006,0.005706096723156233,0.005854747328034667,0.018454828456820324
1626,-0.0042962774493769005,0.0066824862230177254,0.005884929721111,0.005692732818865634,0.0057960062336804,0.0060084311326826,0.006023118064541401,0.006187230694484701,0.018343621981148448
1624,-0.00416959469410822,0.00714392274299225,0.00616951763023025,0.005913541337707533,0.005987087598456134,0.0061976350218385335,0.006199493865211966,0.0063513501497376,0.017768194481093076
1622,-0.00403174939601202,0.007740603178637875,0.0065022917234710004,0.0061295251788209,0.006136562746977732,0.006313265915012766,0.006271785592430666,0.006383068913595833,0.01710158652992865
1620,-0.00391162447389106,0.0085760935183249,0.00700243312520335,0.0064758412478487,0.006389687788885,0.006520691753104767,0.006421172421362999,0.006467497940810667,0.016497095616445603
1618,-0.00375367571939568,0.00967228986832955,0.00768499103065765,0.0069621556138973,0.006749307960108634,0.006810894920666933,0.006633052130650966,0.0065791071930728666,0.015710656085903375
1616,-0.00354795897308934,0.010865449499804974,0.0084011350854653,0.0074410630373019995,0.007067229051427833,0.0070204335612080665,0.0067391477370175,0.0065539473197296005,0.014682914207273374
1614,-0.00336029094236924,0.011909617608814574,0.008987146231612751,0.007792653965657499,0.007253072028947133,0.0070880397713255,0.006700230210153667,0.006386938739538867,0.013716042436871924
1612,-0.003225006212848,0.012579841606303726,0.009342175517037199,0.007982589980348566,0.007315553289633799,0.0070699684794710005,0.006603389479251067,0.0061986699696253,0.012989080445360474
1610,-0.0031306606864089995,0.012725298225261675,0.00940129715169425,0.0079872452278286,0.0072620663958296,0.006994123415222067,0.0064926489628114,0.006048308407875899,0.0124673185917504
1608,-0.0030615790131221002,0.0124456970574907,0.009218042565500701,0.0078341367076335,0.007115140989571067,0.0068634228442867665,0.006363203248106633,0.005920935587917834,0.0120849978712422
1606,-0.00300050189363322,0.0119924789792155,0.00891570180807635,0.00758257870838,0.0068997085633047,0.006667206121869233,0.006183795221337634,0.0057604730845276,0.01176544293397285
1604,-0.0029241572054917,0.011394214329255874,0.008483996926392401,0.0072050501091161,0.006569029276373866,0.0063480305810764,0.0058887944381428,0.005493659649492499,0.011404029442134075
1602,-0.00282840741299204,0.010497287256128425,0.00782918533819125,0.0066413861698691,0.006071993018659467,0.005873656444401933,0.005452354960862532,0.005108449709831234,0.010969609768876025
1600,-0.002742571410839,0.0093846880460903,0.007034527334330401,0.005979237050729933,0.005498814832691633,0.0053478972235943,0.004978550851749267,0.004710836143681466,0.01056914508408985
1598,-0.00269069131255938,0.008342609478512099,0.0063070612128147,0.005389041636754233,0.0050030907761509,0.004913546122583267,0.004601488674475167,0.0044146634487673,0.010300219182792975
1596,-0.0026583060222763596,0.007459632477336026,0.00570359165876905,0.0049150587765712,0.004616271813637566,0.004581375384291867,0.0043283741151901,0.0042105042560968,0.01010997996308855
1594,-0.00261322729220996,0.006589525032018,0.005110684049383999,0.004463387269894301,0.004242838362857833,0.0042397894910592,0.0040470790153327,0.003985800388490233,0.009859355988426625
1592,-0.0025519883870417396,0.0056885025767428,0.0044797887688337,0.003976817257084466,0.0038225644906688,0.003828192462058467,0.0036884278546601332,0.003674514765468833,0.009510370200513126
1590,-0.00249566546440564,0.0049028025659305,0.0039088312462296,0.0035142207623909665,0.0034110172105812,0.0034188866819754335,0.0033166825679146333,0.003337959910186567,0.0091493274778055
1588,-0.00244484734100184,0.004281519890754575,0.0034525324853961,0.0031281290911922333,0.0030679416614873673,0.0030883539358025664,0.0030130172407657,0.0030610169816850997,0.008826773712950774
1586,-0.0023925644922997602,0.0037347354749721253,0.00306726102043725,0.0028134501936463996,0.002800378236328067,0.002848782530887833,0.0028005623446407334,0.0028848385651196,0.008564334933128125
1584,-0.00236350896526032,0.003238004814711175,0.00273267980153745,0.0025705431442472333,0.002613591148267567,0.0027037190551481333,0.002690362602736,0.0028322342407603,0.008449399918354899
1582,-0.00238959001974362,0.002853943457150425,0.0024935825927364,0.002435550188482767,0.0025451644599999335,0.0026932613590976,0.0027262273679861666,0.0029403285274753,0.008577538603368101
1580,-0.00246835799561716,0.0026180281462632503,0.0023987978444262002,0.0024519517767195667,0.0026409811726830997,0.0028651289955206,0.0029553129446063336,0.003244923088506367,0.008955365125010325
1578,-0.0025492466212234596,0.00250534396431595,0.00243852366576405,0.0026003205274697,0.0028710239992168333,0.0031716815913201,0.0033150629621579338,0.0036691268671852004,0.009409340029820475
1576,-0.00256973965645036,0.0024348965102439,0.0024975010121126,0.0027350333368940665,0.0030633300536194994,0.003409511380126767,0.003578674914585233,0.003970032722292499,0.009634892217342124
1574,-0.00254574477048924,0.00235659733166385,0.0024864258583418503,0.0027563570601989,0.0031146774548400998,0.0034775424346223,0.0036497874352008335,0.004053937670361767,0.0096038514854356
1572,-0.0025350717931156798,0.0023243848601038003,0.0024752117480573,0.00275869247431,0.0031395561298475996,0.0035159760390841336,0.0036922390413606995,0.00409813339603,0.0095583447502919
1570,-0.0025396411111012,0.0024039678535131,0.00255113396550735,0.0028393987952915335,0.003233467839198133,0.003618856841961067,0.0038016942782619335,0.004196875254386633,0.00956861335638495
1568,-0.00252299325970968,0.002543993915122075,0.0026618125614165,0.0029335589446164334,0.0033109313951376665,0.0036839166595009666,0.0038598726736157,0.004225251669020168,0.009499226351890825
1566,-0.00249581783319064,0.002605554743944725,0.00268500530259645,0.0029278676921682335,0.003269548030225967,0.0036252882899887,0.0037846608915924336,0.004116914336710033,0.009361409442621826
1564,-0.0025252501067824797,0.0025462725892398,0.00262789673891115,0.0028729730524100668,0.0032081174291528672,0.0035875004627131334,0.0037509298116838994,0.0040801752642594,0.009438234011979225
1562,-0.0026705318848937,0.002430984858855975,0.0026130978711265997,0.0029417640137232334,0.003348336229090133,0.0038304312856953,0.004050631911099933,0.004439948538036567,0.010050090212805375
1560,-0.0029071839985055597,0.00230108661570045,0.0027132631199122,0.003228835708728633,0.0038013227238157337,0.0044612259816056,0.0047983147311013,0.005324830908048133,0.011201209580164776
1558,-0.00298603735349046,0.002073611490569625,0.00269593570877475,0.0033658980594709668,0.004069658428769133,0.004833485246717533,0.0052521714637609,0.005889862394699867,0.01177195792348245
1556,-0.00279293206094492,0.00173172546609535,0.0023431718734439003,0.0029731516857694333,0.0036312880178435334,0.004312502854530667,0.0046864503207627,0.0052835230645860995,0.01097308372841765
1554,-0.00260213106325338,0.00143646405386745,0.0019626664842608502,0.0024955251702510335,0.0030641887826042004,0.0036309841148703336,0.0039344690445153666,0.0044416744071933,0.010026406040956375
1552,-0.0025013016628737004,0.0012531508434858252,0.0017386712762991001,0.0022177147939416004,0.00274372533645,0.0032417246054731994,0.0035092414436339995,0.003953859823777933,0.00948327357300885
1550,-0.00245635429236658,0.001170607020710925,0.0016576112361360502,0.0021254839036139333,0.0026507121090473,0.0031207380497309,0.0033823010974559334,0.0037933319306398335,0.009238946633151125
1548,-0.0024693452717889203,0.0011493067484437,0.0016661031445191,0.0021570912977334667,0.0027096056950561332,0.0031949077468588333,0.0034736754493721335,0.003881239933186866,0.009273896327086976
1546,-0.00257812509424844,0.001161932740390625,0.0017487970202106,0.0023062904488492663,0.0029188735619525667,0.0034764371224684336,0.003801181864293134,0.004251655791383067,0.00973323702149405
1544,-0.00278656160231932,0.001238695357214675,0.00195052310433995,0.0026256183870243667,0.0033384772267617997,0.004026239764654933,0.004430502589163701,0.004980615239539867,0.010673383243502775
1542,-0.0029572315951183602,0.0014076570359229002,0.0022456501443076,0.0030359511193468664,0.0038403339072985,0.0046538186818622,0.005131739011591,0.0057878488832586,0.0115521043475044
1540,-0.00284604057189896,0.001498396300273675,0.0023241157189103,0.003096364845424067,0.0038677977846314666,0.004664378254236667,0.005117098345345134,0.005753412601593934,0.011197482101118301
1538,-0.0026181881208140597,0.0013685892433212248,0.0020999451848452,0.0027733762936301997,0.0034464552790329666,0.004135249931629501,0.004507643180182633,0.0050388477477580325,0.01016975127351775
1536,-0.0025240588694947,0.001184661097006025,0.0018813252475365998,0.0025089212639056334,0.0031403584278594,0.0037669007081186667,0.004102136680726999,0.004574647351188299,0.0096612402907497
1534,-0.0025137797957602197,0.001050978630846975,0.00175408718974885,0.0023767296889287,0.0030053127613779,0.0036061282417168667,0.003937652659630667,0.004392283622114533,0.009546094444089125
1532,-0.0024916445507556805,0.0009649900976987,0.00165428897206865,0.0022622671814727,0.0028747982838635664,0.003444365093664033,0.0037663780318353333,0.004198972633433734,0.009402937467043725
1530,-0.0024633531575338394,0.00090651354520855,0.0015630033689335,0.0021462987526733664,0.0027299766976650332,0.0032707312473366,0.0035731581688972,0.003979509075687267,0.009234630448369474
1528,-0.00249963335728884,0.00088639656794675,0.0015477183767718498,0.0021391360363934332,0.002727601080064033,0.0032842268267021,0.0035885529530453666,0.0040023453259924,0.00937179563072125
1526,-0.00262153475897072,0.0009395828447074999,0.00167206941183465,0.0023257306626672,0.0029763649239175996,0.0036124211620596,0.0039609432273555,0.0044318815381569334,0.009953736524382275
1524,-0.00276924592807774,0.0010729166314796,0.0019099256420686498,0.0026544146495728334,0.0033948066665219997,0.004146572729380867,0.004566165351250834,0.005114237433238467,0.010723509677747725
1522,-0.00285318081376548,0.00119479923030255,0.0020997989262486498,0.002908489670267233,0.0037017355796324664,0.004540318575866467,0.0050117754271980335,0.005605531171176933,0.01119576572542405
1520,-0.00286202146023272,0.0011843383511501,0.0021011134811014,0.0029260202768750334,0.003717171987326734,0.004586098932822766,0.005069618824539033,0.0056746795861916,0.011247310466520801
1518,-0.0028130248204344004,0.001022819750859925,0.0019134290550187,0.0027115741774377,0.0034674276774765,0.004327676478114133,0.004794994129918333,0.0053982682595764,0.010999539265900301
1516,-0.0027105230850557596,0.0007784371299127,0.00161005491746305,0.0023420173188822666,0.0030401347885250334,0.0038632688557813668,0.004293911631119599,0.004878392846760033,0.0105055248460721
1514,-0.0026478515079461002,0.000581406968760325,0.00136916945287655,0.0020485818985796,0.0027080865915671336,0.0035070836764041,0.0039118756118078,0.004483765366090067,0.010170282342056424
1512,-0.0027431881487257202,0.0005392218684026,0.0013701609328285,0.0020819391999737334,0.0027800209147319332,0.003631017893665067,0.004067322272998434,0.0046844421119289666,0.0105437506353434
1510,-0.0030056801143809,0.0007055411360778251,0.0016840778934972501,0.0025306170014395665,0.0033599089298185334,0.004358914101096167,0.0049009007352266995,0.005638771212274701,0.011736145545461374
1508,-0.0031808618564594998,0.00101483897552225,0.00210639795963805,0.0030697596971516333,0.004012009556772066,0.005126875595306367,0.0057642378954764996,0.006595880848832166,0.012656029996416601
1506,-0.0028875641478508,0.0010846632995806,0.0020130030189016,0.0028521052547048,0.003680749842405734,0.004639887365717733,0.005188526736965467,0.0059049253442081005,0.01142356680017125
1504,-0.00249897584648738,0.0008522273902257,0.0015395510235869,0.0021727808454837,0.0028111801150951334,0.003528695560949067,0.003919012405862867,0.004464742529101701,0.009575051179552024
1502,-0.00236289475637976,0.00063892544808365,0.0012297139038444501,0.0017763207091555666,0.0023348087681355,0.0029464425657853336,0.003267185403926133,0.0037516199415470667,0.008822155567637024
1500,-0.00237993086366612,0.00053438154488755,0.0011302938450516,0.0016779069487140002,0.0022345322315383666,0.0028383973565065668,0.0031580365268794666,0.0036492497889812,0.00881530654365455
1498,-0.0023743927955526,0.000490121959502025,0.00109244887669425,0.0016435374948501,0.0021970876733682335,0.0027937564297762997,0.003113749601676267,0.003597327327765833,0.008773123699717075
1496,-0.0022907778386557004,0.00045703444906335,0.00102014113572285,0.0015393312121536335,0.002062303707293133,0.0026073243635467334,0.0028971543706034,0.003333405808802267,0.0083966839444427
1494,-0.0022538770084127397,0.000497993898621,0.0010303400010428,0.0015315968158860667,0.0020494955154626666,0.002556942981875267,0.0028274160788734,0.0032344836912727333,0.008219382793358975
1492,-0.0023397335217317603,0.0007484689443815,0.0012896962221736002,0.0018163494040832333,0.0023769969906799666,0.0029038721453643,0.003195168201407,0.0036188095287487004,0.008618780662257824
1490,-0.00245951416369474,0.001258889326607525,0.0017797641178160998,0.002317768807914333,0.002905115681862233,0.0034591134937310996,0.003772211816492633,0.0042115581848452,0.009218025879604725
1488,-0.00245002497128934,0.0018196061343682501,0.0022001181713412503,0.0026512454666748,0.0031657384568801335,0.0036683086551451,0.003938579631027434,0.0043324081440834,0.009232756144021526
1486,-0.0023151555279113797,0.00219001314523345,0.0023532241039407,0.0026450682475365334,0.0030187606540048664,0.0034083768125302,0.0035853388214668667,0.0038915112032462,0.0086328789276242
1484,-0.0021915982500701,0.0024281832208754,0.0024037119076109,0.002551632845615733,0.002803169887728067,0.0031026018741394,0.003199161952774067,0.0034299743703494006,0.0080640648156839
1482,-0.0021478032449935,0.0026284142893335002,0.002495610338285,0.0025573109634413334,0.002739012273202333,0.003005647548638333,0.0030610101572513333,0.003251295537637333,0.0078614717597985
