Wavenumbercm-1,02:32:59,02:36:01,02:39:01,02:42:01,02:45:01,02:48:01,02:51:01,02:54:01,02:57:01,03:00:01,03:03:01,03:06:01,03:09:01,03:12:01,03:15:01,03:18:01,03:21:01,03:24:01,03:27:01,03:30:01,03:33:01,03:36:01,03:39:01,03:42:02,03:45:00,03:48:01,03:51:01,03:54:01,03:57:01,04:00:01,04:03:01,04:06:01,04:09:01
1682,-0.0042259731724502,-0.0054787449489417,-0.0061777646093865,-0.0061898483606322,-0.0062487231842966,-0.0060541062089128,-0.0036171267175916,-0.0012090887282669,-0.000367383726952,0.0003544872051146,0.0006760001518248,0.0002527353897721,0.0008027179863205,0.0011727005341084,0.0013888675902322,0.002328117453103,0.0026129791460466,0.0022641501148639,0.0021133390516198,0.0021236359440521,0.0017616921946096,0.0017304591430108,0.0021158060583365,0.0018393608264972,0.0014678127048724,0.0016447118619868,0.000969234823309,0.0009600453358648,0.0007212035262173,0.0027616418178744,0.0071357080814242,0.005972282239824,0.0062263280544376
1680,-0.0035003980797398,-0.0047053073794344,-0.0053622200390233,-0.0053496834629266,-0.0054177031850441,-0.0052470194951037,-0.0028265179515808,-0.0005380877089998,0.0002197006986654,0.0008578785073834,0.0011234616314012,0.0006151221936443,0.0011147761839602,0.001427332624457,0.0015693162001062,0.0024378358968296,0.0027050313565615,0.0023117714976555,0.0021722788221922,0.0021733134119709,0.0018128496829396,0.0018036124729979,0.0022112001010724,0.001942125691883,0.0015807687764219,0.0017483535881566,0.0009921465139206,0.0009522207275222,0.0006859090115799,0.0027418415940931,0.0071261736310396,0.005855164068156,0.006059440842
1678,-0.0025731499144868,-0.0037410654176696,-0.0043811696171333,-0.004349867865941,-0.0044315817785422,-0.0042666337610047,-0.0018693373783416,0.0003131299863873,0.0009921153012119,0.0015873385905299,0.0018057047868391,0.0011804829183079,0.0016430864601604,0.0019083063245331,0.0019661870555333,0.0027651378022222,0.003024540666098,0.0025699049999827,0.0024281363790527,0.0024220854929762,0.0020469626129438,0.0020450612863106,0.0024721880774774,0.0021971538929538,0.0018448298464128,0.0020037568150349,0.0011915582380943,0.0011129579418306,0.0008126460255498,0.0029308340810001,0.007384350300733,0.0060655316272303,0.0062463178487765
1676,-0.0014592096671239,-0.0026099104151012,-0.0032616462939624,-0.0032195338156731,-0.0033053640860085,-0.0031351231154361,-0.0007599110977068,0.0012987790468266,0.0019484913691493,0.0025581986727025,0.0027674719450449,0.0020071227718787,0.0024689305535017,0.002728373474743,0.0026884822572943,0.0034548894704253,0.0037239684792209,0.0032080762715643,0.0030473701880301,0.0030329917893679,0.0026208172328586,0.0026057588911914,0.0030441458320297,0.0027409218653959,0.0023880084986198,0.0025463948023886,0.0017359099205798,0.0016328373777196,0.0013059801140484,0.0034669992519679,0.0079874858077289,0.006659865274557,0.0068484120389756
1674,-0.0002641469068068,-0.0014208608036845,-0.0021035690606216,-0.0020616682998979,-0.002132502217551,-0.0019582464847063,0.0004141855433657,0.0023136633577321,0.0029971420767206,0.0036668985265141,0.0039050317594228,0.0030175941889891,0.0035150797715,0.0038160181351051,0.0036497446967881,0.004435524774857,0.0047262911772297,0.0041451581060543,0.0039607423565351,0.0039448925588314,0.0034680441017433,0.0034341484950086,0.003871242551714,0.0035089108299835,0.0031454997162077,0.003314698288753,0.0025579342374323,0.0024562783107837,0.0021174560208393,0.0042690187303727,0.0088207077413112,0.0074685014611209,0.0076950426738482
1672,0.0009680249103923,-0.0002118809075212,-0.0009153979014666,-0.0008812703173534,-0.0009274844492556,-0.0007532620815533,0.0016478780992013,0.0033716230277806,0.0041117136213851,0.0048407229019982,0.0051046510583392,0.0041366110412202,0.0046699161596854,0.0050274096457898,0.0046791727678472,0.0055185953470564,0.005824694764027,0.0051373334945127,0.0049469348003233,0.0049496229139379,0.0043910116445497,0.00435349540817,0.0047789576491397,0.0043102092766042,0.0039356432778574,0.0041205334581671,0.0034013829544467,0.0033185241563588,0.0029655226527043,0.0050780139185288,0.0096318190434976,0.0082103250064448,0.008473247140478
1670,0.0021977956082308,0.0010024570558052,0.0003129685215937,0.0003468370517945,0.0003128740423008,0.0004885139870596,0.0029267864329055,0.0045146700195246,0.0052653358013037,0.0060017358985924,0.0062455589883131,0.0052561295535118,0.0057815093339275,0.0061588956629261,0.0055893777250463,0.0064758072369134,0.0067772754138799,0.0059300193422566,0.0057553460283586,0.0057955113219083,0.0051690396604865,0.0051411938104124,0.0055619928751647,0.004954306525759,0.0045802484275755,0.0047711968250779,0.0040052965545754,0.0039337510691249,0.0035508076609801,0.0056505363904208,0.0102065908580262,0.0087073717481952,0.0089545904273886
1668,0.0031762855408708,0.0019920656007328,0.0013341039137253,0.0013810866794239,0.0013439236311504,0.001524378937387,0.0039751289915797,0.0055020606213696,0.0062087692283127,0.0069055810233172,0.0071022764727718,0.0061211161407522,0.0066058960396356,0.0069571669562112,0.0062184323933581,0.0071223900549016,0.0074077432859274,0.0064208876066365,0.0062596756454419,0.0063387827466574,0.0056796114556562,0.005656279672068,0.0060933979885367,0.0053750968052184,0.0050152118612103,0.0051957813985601,0.0043302347377444,0.0042536796740511,0.0038476412095635,0.0059769008458483,0.010542932023946,0.0090015137979793,0.009184904045325
1666,0.0036493369372442,0.0024976840673081,0.0018610147698622,0.0019228265864665,0.0018846911348048,0.0020729379564633,0.004508463094179,0.0060242248854271,0.0066784069985748,0.0073271210463496,0.0074922410629267,0.0065205386525864,0.0069744546396002,0.0072848451562292,0.0065009599662115,0.0073936487798607,0.0076659917350145,0.0066435024247032,0.0064781922905424,0.0065861101331894,0.0059228743197439,0.0058990786092479,0.0063644255034452,0.0056095118721089,0.0052715732529958,0.0054313107275805,0.004488132096378,0.0044026377616466,0.0040010148117267,0.0061630745018556,0.0107289747758957,0.0091823861538374,0.0093043896624929
1664,0.0036617371145193,0.0025522270761591,0.0019270273150876,0.0019970670129055,0.0019731369596258,0.0021753688425157,0.0045817811917728,0.0060966890169921,0.0067202817667534,0.0073303437754434,0.0074858246710857,0.006522444055548,0.0069704606101904,0.0072507814437539,0.0065321593732964,0.0073881700146431,0.0076552572299461,0.0067093544114058,0.0065300157242685,0.0066537405896873,0.0060001748574707,0.0059835826848647,0.006467237892689,0.0057490108707208,0.0054348394925037,0.0055734201519819,0.00459510131152,0.0045060086790312,0.0041225262637118,0.0062817134634055,0.0108202182980227,0.0093043009004787,0.0093946632495856
1662,0.003524424918676,0.0024528961896538,0.0018426044195662,0.0019189619870878,0.0019189249361219,0.002140790490168,0.004521620361423,0.0060428056114817,0.0066602313286993,0.0072406388269963,0.007389889437641,0.006443083211544,0.0068953877092135,0.0071656900324462,0.0065492281215637,0.0073555862780002,0.007622067361375,0.0067982302913271,0.0066080963494048,0.0067312769307682,0.0060913406273105,0.0060882321746756,0.0065659302840907,0.0059214558164722,0.0056253122778746,0.0057514898168966,0.0047439111697785,0.0046560101180566,0.0042805903797968,0.0064074810580731,0.0108995667524179,0.0094588527440603,0.0095369800649259
1660,0.003516567404432,0.0024571864435316,0.0018603904178346,0.0019453377941275,0.0019598951045138,0.0021975733233619,0.0045778134295605,0.0061369281482765,0.0067674616726895,0.0073327858706425,0.0074743677251117,0.0065549835231939,0.0070066953028515,0.0072867365215481,0.0067495420068795,0.0075194035162804,0.0077848707897571,0.0070493124765324,0.006854679638019,0.0069607461486194,0.0063328004669946,0.0063334376991294,0.0067874842640457,0.0062031240947104,0.0059116493152637,0.0060371934938411,0.0049688483253522,0.0048861674113004,0.0045081470074818,0.0066196065628499,0.0110912707456128,0.0097526884782229,0.0098231022385877
1658,0.003667793179953,0.0025729072953346,0.0019666383834759,0.0020552211405371,0.0020607061034107,0.0023035087074455,0.0047189982429095,0.0063453529525559,0.007007699913726,0.007587737266934,0.0077375168675848,0.006850820406965,0.007299598830897,0.0076049245900207,0.0071301178809854,0.0078934011098785,0.0081558601217741,0.0074538914979399,0.0072558640329864,0.0073350064504519,0.0067137726466446,0.006699561938889,0.0071288210788629,0.0065589717100592,0.006257271443323,0.0063900376905508,0.0052386205049869,0.0051710216288845,0.0047938317600665,0.0069353772109663,0.0114541031712512,0.0102040719611813,0.0102755302609179
1656,0.003905016984448,0.0027144961066592,0.0020599156791782,0.0021380414992826,0.0021071706020834,0.0023476956224247,0.0048169649353801,0.0064830270740803,0.0071964089143297,0.0078339707757901,0.0080262647829691,0.0071757190990019,0.007629439639302,0.0079694795219791,0.0075757942212467,0.0083590573581371,0.00862236196737,0.0079210466895823,0.007717893527353,0.0077672850028263,0.007146099149831,0.0071006315009545,0.0075108624006504,0.006904212015792,0.0065804607025911,0.0067238403242937,0.0055206767751882,0.0054867276825254,0.0051129745061319,0.0073090910718826,0.0119357857445542,0.0107241601138246,0.0108139392718197
1654,0.004220965467906,0.0028972184296343,0.002163700880901,0.0022222911426403,0.0021364713157882,0.0023733875170893,0.0048566586926165,0.0064319858036709,0.0072020802796779,0.0079303273282884,0.0081967723286405,0.0073936436533779,0.007865850175881,0.0082325721341105,0.0079351464170163,0.0087473377619448,0.0090307119822824,0.0083131861871217,0.0081053558822676,0.0081284537079879,0.0075035522352932,0.0074153045722034,0.0078072987101984,0.0071330984943064,0.0067826498853656,0.0069369425811274,0.0057964538190014,0.0058123261925501,0.0054248640339177,0.0076416168408514,0.0123556983668629,0.0110892554314627,0.0112028216126841
1652,0.0046022268566123,0.0032152887685886,0.0024264082399757,0.0024789223565635,0.002357712070066,0.0025864627420799,0.004994335550119,0.0063299194012639,0.0071268751769949,0.0079130073851908,0.0082359470662574,0.007497149950892,0.0079953977051841,0.0083512770911266,0.0080819335812625,0.0089049071420169,0.0092352256700795,0.0084898331957063,0.0082797097790308,0.0082901497453536,0.0076661255119718,0.0075374915831481,0.007906980968043,0.0072001959438991,0.0068327407955695,0.0069941818189946,0.0060248248276384,0.0060721538309609,0.0056510772298205,0.007826998999457,0.0124959523102068,0.0110810096617587,0.0111931029718116
1650,0.0049481576249173,0.0036328346852722,0.0028499588806426,0.0029062563021998,0.0027997410067026,0.0030096980730443,0.00533885435567,0.0064730401305513,0.0072664189292511,0.008035460926579,0.008360814763544,0.0076892450504394,0.0082096703289919,0.0085279137877418,0.0081861694305741,0.0090020332981744,0.0093759964400097,0.0086069397467022,0.008393376787504,0.0084056410149047,0.0077876236858475,0.0076377217990425,0.0079885762370673,0.0073096003394666,0.0069342428524787,0.0070993659516406,0.0062035386338873,0.00624001578795,0.00580408387272,0.0079530957957057,0.0125277143356329,0.0110080861566411,0.0111058238347709
1648,0.0053114857418298,0.0041236914825155,0.0033827877735554,0.0034283170185975,0.0033679517269039,0.0035613771855936,0.0058806656003774,0.0069063896150079,0.007695411252489,0.0084220056219815,0.0087248537997652,0.0081067190039051,0.0086423552330299,0.0089272676506014,0.0084887780453509,0.0093017298889528,0.0096928251027196,0.0089119598926975,0.0086916950419722,0.0087104144883511,0.0080940452490084,0.0079395053998879,0.0082851942113572,0.0076312915204594,0.0072421517453745,0.0074126469498031,0.0064116506108542,0.0064214945570932,0.0059871491525252,0.0081482488386478,0.0127212601455271,0.0112298145790629,0.0113301933220211
1646,0.0058457245044088,0.0047888282665353,0.0041211799299521,0.004155406726818,0.0041559099643883,0.0043541092013145,0.0066863525831296,0.0076039756109094,0.0083753964849332,0.0090584016380745,0.0093232051245368,0.0087161034060267,0.0092518661638248,0.0095046089364824,0.0089682031433534,0.0097775154122183,0.0101613179806476,0.0093677497877814,0.0091404061889717,0.009167037563254,0.0085448760885775,0.0084015228218306,0.00875771143379,0.008099700884707,0.0076981897435546,0.0078752243789256,0.0066979446439293,0.0066800028257934,0.0062226913620823,0.0083844510816073,0.0130120407427425,0.0116346031528404,0.0117301990832495
1644,0.0065293788748655,0.0055728955267255,0.0049973066710288,0.005049621868712,0.0051041414665941,0.0053280762292543,0.0076579832559135,0.0084687122763279,0.0091937974794348,0.0098321814726508,0.0100428726123233,0.0093747298367361,0.0098913550784342,0.0101116883111672,0.0094708992280372,0.0102619832205622,0.0106206468522062,0.0098029781150402,0.0095717073495447,0.009606276381951,0.0089712256626729,0.0088572001819843,0.0092316967324264,0.0085611078878929,0.0081690542433544,0.0083473019279001,0.0070557986295322,0.0070095346698111,0.0064991630020555,0.008653650823992,0.0133063071994028,0.012021200035417,0.0120757968124013
1642,0.0072227596369092,0.0062958034909104,0.0057796412137627,0.0058685204005003,0.0059426998673345,0.0061898777262518,0.0085274586563088,0.0092959412669652,0.0099768252186368,0.0105907020500769,0.0107627268009716,0.0099866400763358,0.0104847468526714,0.0106919507239595,0.0099590111818159,0.0107275342536091,0.0110567808422333,0.0102060560169549,0.0099761352307624,0.0100149605808832,0.0093557679032676,0.0092783666937533,0.0096640544149666,0.008979899544742,0.0086165875507378,0.0087899529484233,0.0074892156806118,0.0074253830891322,0.0068666967289907,0.009054238334533,0.0137104215686995,0.0124357118895439,0.0124405859330607
1640,0.0079555449068866,0.0069821558660226,0.0064634866976854,0.0065743300990691,0.0066294966175003,0.0068818345085545,0.0092604616867008,0.0100462637360928,0.0107204715046004,0.0113487362934351,0.0115287706429351,0.0106396657275925,0.0111407652124833,0.0113683424163609,0.0105610685367417,0.0113250792042436,0.0116318029801196,0.0107373829470373,0.0105174851443205,0.0105560523242077,0.0098533326244,0.0098073731259963,0.0101926941474698,0.009472191531232,0.0091381459271881,0.0093069985696808,0.0080537732988688,0.0079950314942885,0.0074082199851457,0.0096668087523773,0.0143523988034439,0.0130523208081734,0.0130416436595133
1638,0.008871741742301,0.0078014190115563,0.0072291004215195,0.0073372645907553,0.0073469006043812,0.0075853883275042,0.0100081777136739,0.0108084051782367,0.0115148695249101,0.0121868528215455,0.012426068545334,0.0114250380813091,0.0119513309364322,0.0122307326585394,0.0113430450750508,0.0121339528016004,0.0124298169848515,0.0114615973157965,0.0112680848934137,0.0113049915861933,0.0105355140474996,0.0105094147059314,0.0108912615578094,0.0100948286624341,0.0097823882252138,0.0099503389717786,0.0087559599128093,0.0087254783370049,0.008118126204506,0.0104185337516359,0.0151404718580016,0.0138578219568127,0.0138796091144681
1636,0.0098798593787783,0.0087389635812078,0.0081159740253046,0.0082241698714069,0.0081938692248051,0.0084072471746266,0.0107994256519055,0.0115309150986479,0.012260223858068,0.0129476795558258,0.0132487013690708,0.0121324479506019,0.0126750523639149,0.0130037805805855,0.0120050002476314,0.0128399176406119,0.01313881521437,0.0120522359238018,0.0118992131910241,0.011940061602333,0.0111084683715217,0.0110851496782736,0.011476808529446,0.0106000176007201,0.0103054730183048,0.0104692952523608,0.0093046191909959,0.0093026764942982,0.0086681300157244,0.0109035463839736,0.0155629562214723,0.0143737520378971,0.0144437424793664
1634,0.0105237268497943,0.0094202349080638,0.0088136132967126,0.0089577903962181,0.0089327845645419,0.0091307623628852,0.0114267199191121,0.0120155863594777,0.0126986620066469,0.0133242160356772,0.0136040481647954,0.0123960908328646,0.0129087370990598,0.013231473809526,0.0121237686815151,0.0129688185048706,0.0132758221617717,0.0120798365324159,0.011947179494783,0.0120008024218975,0.0111630411203468,0.0111340839890514,0.0115488943966131,0.0106648061536629,0.0103872630767134,0.0105363671846435,0.0093444662364295,0.009337564267683,0.008673406008428,0.0108120135430729,0.0153044698691341,0.0141827922905128,0.0142462978014264
1632,0.0108345001113824,0.0097981509753654,0.0092310080976251,0.0094131348495704,0.0094145657280828,0.0096124679197505,0.0118758081151592,0.0123572473208388,0.0129751944425286,0.0135330227384273,0.0137448598208424,0.0124848854583464,0.0129548755720761,0.013244114464665,0.0120718183968262,0.012895825012292,0.0132056643689945,0.0119561002741936,0.0118115948829081,0.0118788062242698,0.0110627335072726,0.0110373609732084,0.0114638665805571,0.0106133319414528,0.0103445109974534,0.0104803431219286,0.0092573225916021,0.0092332609428524,0.0085467227755527,0.0106847376924983,0.0150780446006269,0.0139368594942098,0.0139518401275921
1630,0.0111155351986708,0.0100970177861891,0.009536062472371,0.0097245069363852,0.009739103974343,0.0099404525241105,0.012255236205176,0.0126806614969939,0.0132765250879052,0.0138141901721462,0.0139868742853138,0.012697334235424,0.0131509721334074,0.0134241806739823,0.0122150611726092,0.0130295703275791,0.0133406353323376,0.0120659357399133,0.0119001574196327,0.0119770015568053,0.0111628490999755,0.0111482558970643,0.0115700775380136,0.0107282721213085,0.010456261265801,0.0105916136379304,0.0093867462371063,0.0093625020660895,0.0086601504153191,0.0108423206414495,0.0152293072845497,0.0140700262149691,0.0140471508267968
1628,0.0113389424783295,0.0102975551052166,0.0097116134453156,0.0098799010646991,0.0098918190336981,0.0100950636072204,0.0124946212187911,0.0128725037297978,0.013497149773405,0.0140514497759964,0.0142282120990333,0.0129166693766599,0.0133863865345686,0.0136598787096567,0.0124176679640422,0.0132479660608423,0.0135624599024058,0.012267239852925,0.0120855335275769,0.0121662937524515,0.0113253335106522,0.0113209415187746,0.0117327226245247,0.0108696415205118,0.0105843046336657,0.0107316885039526,0.0096030445918949,0.0095884981982976,0.0088847499459914,0.0110663235190378,0.0154711196507365,0.0143690461540608,0.0143361743790806
1626,0.0114777592087553,0.0104121757838391,0.0098003275880906,0.0099477294958592,0.0099501386511166,0.0101523319535996,0.0126135380111926,0.0128960253901058,0.0135710963391308,0.0141497664007939,0.0143498539952866,0.0130000641465456,0.0135052706270375,0.013775406336569,0.012468750487814,0.0133241266908834,0.0136405898250788,0.012309360420904,0.0121253565946394,0.0122016996419739,0.0113085554026224,0.0113128427062487,0.0117233289310896,0.0108226816481623,0.0105208866426185,0.0106812025368316,0.0096398805951593,0.0096206218295418,0.0089391928155646,0.0110665273030821,0.015475464773782,0.0144935906159536,0.0144752414670686
1624,0.0118716039403339,0.0107987461977852,0.0101813105367895,0.010325497114913,0.0103199650891228,0.0105162962355426,0.0129883797864016,0.0130899146184276,0.0137870568849868,0.0143790400514813,0.0145856581093584,0.0131540646123818,0.0136868741360307,0.0139441983838841,0.0124984073192929,0.0133627142792949,0.0136745808687704,0.0122599309157931,0.0120885204443933,0.0121553004737337,0.0111882922771567,0.0112060562597179,0.0116260038190713,0.0106672241483502,0.0103532324591467,0.0105140569716976,0.0094787967594669,0.0094370507940428,0.0087802554148419,0.0108848874165971,0.01531702728696,0.0144098785853578,0.0144096828594499
1622,0.0127953218980822,0.0117091317778665,0.0110927154250909,0.0112343393829593,0.0112242172407104,0.0114098427763636,0.0138609154297219,0.0137064694553287,0.0143877513231786,0.0149903836068779,0.0151838416044148,0.0136360694351898,0.0141779057695452,0.0144286630244539,0.0127667896792628,0.0136244434663938,0.0139282459651986,0.0123687622034297,0.0122147677733847,0.012275027973692,0.0112139059567386,0.0112501000107254,0.0116736847417387,0.0106198052852678,0.0102955877747246,0.0104495879065265,0.0093077984197131,0.0092526238811093,0.0085878026786359,0.0107389796050593,0.0152406983507066,0.0142957806347997,0.0142962802913359
1620,0.0140983842862031,0.0129864352336967,0.0123663726432707,0.0124851073019272,0.012474050430191,0.0126475279729,0.0150618483722695,0.0145753008999218,0.0152293221668996,0.015844219237896,0.0160241845280288,0.0143499459361164,0.0148889790751029,0.0151440942106961,0.0132154686722185,0.0140642000015688,0.01436004132253,0.0126043795249925,0.0124602367492696,0.0125212514226196,0.0113502892477731,0.0113973882364142,0.0118062076129219,0.0106230448217049,0.0102887332693734,0.0104401760868568,0.0091141912454595,0.0090665977294995,0.008347762745509,0.0105545286445693,0.0151276075972623,0.0140568252065822,0.0140340659743479
1618,0.0155446776285599,0.0144321876741148,0.013819688761386,0.0139020750528029,0.0138933666471602,0.014060516179238,0.0164283075895568,0.0154908756794107,0.0161224721134007,0.0167324937729889,0.0169047651178049,0.0150870369862579,0.0156103671437578,0.01586441873529,0.0136385049127253,0.0144778818055367,0.0147630536454803,0.0127808031246753,0.0126308786662492,0.0127007551752552,0.0114178173634249,0.0114541310753619,0.0118363202910577,0.0105147029798368,0.010178590833,0.0103300020151792,0.0088139075244709,0.0087774355397685,0.0079560185914011,0.010169584496067,0.0147577660814867,0.0135215309783788,0.0134544317545101
1616,0.0170926248350667,0.0160299624351278,0.0154525186702362,0.0155094236625841,0.015500295813793,0.015672147976949,0.0179995852238888,0.016488869151368,0.0170976269577726,0.0176716578320392,0.0178343839281155,0.0158292370698896,0.0163179920494258,0.0165530228633444,0.0140101980244582,0.0148381839018977,0.0151081172034302,0.01290033752408,0.0127336889277736,0.0128183543753608,0.0114345037944963,0.0114403003949794,0.0118061090873474,0.0103579917819689,0.0100330134570673,0.0101752464126319,0.0085671998671239,0.008525441138342,0.0075639843448296,0.0097515413011348,0.014315479005968,0.0129279913331609,0.0128051895397319
1614,0.0186413548403012,0.0176374945150039,0.0171093354331294,0.0171557186000424,0.0171410358897763,0.0173242283049314,0.0196219020709766,0.0175303064629797,0.01810984543275,0.0186340258332671,0.0187848986351306,0.0165768043374658,0.0170202080707814,0.0172301782545495,0.0143808332400869,0.0151985652387636,0.0154542522942047,0.0130609511785271,0.0128787429822513,0.0129784763030542,0.0115113954240657,0.0114823644136573,0.0118520297974616,0.0102916269952975,0.0099786647061812,0.0101033570148035,0.0085248075195876,0.0084675188834948,0.00736664994822,0.0095413591326787,0.0141077283086609,0.0126099862430773,0.012426460460586
1612,0.0196938687067493,0.0187112759188493,0.0182243556220587,0.0182630568415041,0.018247607257566,0.0184433469398775,0.0207145376517034,0.018208941813157,0.0187629262918747,0.0192460475208905,0.0193912965026803,0.0170587100923761,0.0174641712634578,0.0176576938218875,0.0145888988490279,0.015394660781102,0.0156395223089965,0.0131511902344917,0.0129551160609686,0.0130642597007772,0.0115502418072979,0.0114898266981482,0.0118741390465168,0.0102302316822131,0.0099183397196686,0.0100313849617603,0.0085153584719107,0.0084438599279027,0.0072510402021855,0.0094313812368135,0.0140300325131582,0.0124579631758528,0.0122109205076733
1610,0.0197831151903424,0.0187856035233961,0.0183196319859652,0.0183545267383157,0.0183522024585707,0.0185621107079055,0.0208265532876773,0.018194406692941,0.0187395406577984,0.0192006866731685,0.0193481412981497,0.0170371999887985,0.0174266972823844,0.017613885257453,0.0144809542528596,0.015265077886237,0.0154947191171964,0.0130340609048307,0.0128202684933898,0.0129293303454344,0.011423781441471,0.0113405444753034,0.0117410222632038,0.0100638280833723,0.0097418243003948,0.009858024006158,0.0083459992515437,0.0082573255768481,0.0070426675630797,0.0092380701473236,0.0138588635114054,0.0122467917604462,0.0119460248340516
1608,0.0191343478558573,0.0181153813201046,0.0176462036109248,0.0176917084584038,0.0177098809604756,0.0179357061225387,0.0202419403589268,0.0177280400669046,0.0182792511208912,0.0187399948590808,0.0188883545677528,0.0167058788308286,0.0171032097017506,0.0172920265159659,0.0142142372302303,0.0149698332566972,0.01517181937866,0.0128157448789828,0.0125839927268657,0.0126836287592281,0.011224159996734,0.0111373745330185,0.0115524625370338,0.0098754506351856,0.0095374159541318,0.0096663191513893,0.0080843747914599,0.0079703108836346,0.006775606420728,0.0089964829683024,0.0136188803604725,0.0120004765779914,0.0116732558897885
1606,0.018405567089824,0.0173791651966961,0.0168906358862993,0.0169620461395445,0.0169913788056406,0.0172261094208119,0.0196121738337517,0.0173046341549822,0.0178620587769289,0.0183361147520655,0.0184748573003768,0.0164241883463168,0.016839355595502,0.0170383463948792,0.0140318951982929,0.0147671403029288,0.0149351353746151,0.0126703290836648,0.012432661882097,0.0125171399819509,0.0111015313347507,0.0110352890548738,0.0114614459881324,0.0097804183700066,0.0094265022244321,0.0095633358138202,0.0078954860715469,0.0077569735441444,0.0065742897506224,0.0088202600366585,0.0134457145412761,0.0118379877048342,0.0115138167893921
1604,0.0177396352672887,0.0167169380291164,0.0162123833973701,0.0163127819943869,0.0163361430504663,0.016556628876789,0.0190042815322436,0.016925091970443,0.0174813414616734,0.0179649142893455,0.0180840575488581,0.0161273979071565,0.0165524397628807,0.0167675849703674,0.0138345359209651,0.0145652556332202,0.0147131274257937,0.0125040925173142,0.0122793071862538,0.0123474465644095,0.0109679210336178,0.0109348070306633,0.0113656628324761,0.0096887921906815,0.0093275040274707,0.0094569042030615,0.0077369963231875,0.0075881704250671,0.0064107051778281,0.0086542552044206,0.0132910987809009,0.0116915933536488,0.0113883171049886
1602,0.0167029502751157,0.015680492622636,0.015176943497436,0.0152953120540015,0.0153039146767819,0.0154812615507856,0.0179328393447679,0.0161621159707943,0.0167184336232278,0.017198315892698,0.0172968373394168,0.0154389780765529,0.0158602551330989,0.0160880044432288,0.0133165418933638,0.0140480333478875,0.0142050542330244,0.0120724229925888,0.0118714332535366,0.0119285501666813,0.0106038650190024,0.0105972999521639,0.0110273763699135,0.0094185835842645,0.0090659492471237,0.0091752980092111,0.0074194506405949,0.0072719466099484,0.0061459521248643,0.0083544404838982,0.0129943340821909,0.0113975710642944,0.0111265863921472
1600,0.0151748578573126,0.0141388472680594,0.0136439277473763,0.013764082366572,0.0137616700436812,0.013887882606616,0.0163106915078475,0.0149313164193425,0.015496822838535,0.015973203094652,0.0160596348260809,0.0143288815337291,0.0147433203645625,0.014973743385446,0.0124704428412591,0.0131968268677852,0.0133855477187887,0.0113749800242882,0.0111946364807659,0.011253419723407,0.0100028630982256,0.0100081693040283,0.0104373088738423,0.0089671967785179,0.0086355274118114,0.0087259007687198,0.0069136728882338,0.006764571033941,0.0057555656411474,0.0079277276335339,0.0125597802738375,0.0109645162208702,0.0107404973463315
1598,0.0135115001388886,0.0124516898801368,0.0119563378594803,0.0120676720373507,0.0120635930116952,0.0121654700938231,0.0145696430854011,0.0135617532403438,0.0141387077960527,0.0146276975065015,0.0147172267276554,0.0131042036661719,0.0135204991114594,0.0137474653513878,0.0115275382003509,0.0122469268364244,0.0124721666895279,0.0105916869436931,0.0104224359702937,0.0104951438321719,0.0093133379876325,0.0093205782151457,0.0097488444327252,0.0084348899787256,0.0081247124166635,0.008208340028994,0.006342665935782,0.0061864430076196,0.0053170105198749,0.0074736072375428,0.0121005992115028,0.0105046821570824,0.0103415946429343
1596,0.0118487447924992,0.0107794917550595,0.0102803042103048,0.010385687557561,0.0103935319162184,0.0105250656721655,0.0129251496232297,0.0121941055544167,0.0127760825822561,0.0132812256941997,0.0133944426649393,0.01186341897903,0.0122895146585077,0.0125099744758887,0.0105237328572092,0.0112367092075272,0.0114922366635636,0.0097375727914606,0.0095682141270018,0.009651727033323,0.0085422836757306,0.0085427921852116,0.0089604438620337,0.0077876521042945,0.0074947077732424,0.0075852980833378,0.0057309088044654,0.0055760939244197,0.0048276203711171,0.0069805137891526,0.0115988905250665,0.0100169515190102,0.0099141628908172
1594,0.0099948584408887,0.008972898059132,0.0084922128174828,0.0086104235270561,0.0086509364644077,0.008871967240905,0.0112707218376571,0.0107399558393824,0.0113273923245762,0.0118170576349844,0.0119710457589444,0.0105181940420134,0.0109516805921205,0.0111553806645062,0.0093711391851552,0.0100581297200691,0.010329312557857,0.0087395657515374,0.0085531572436849,0.0086206944210152,0.0076298962236655,0.0076092487874582,0.0079983471768304,0.0069540651844692,0.0066775686413705,0.0067838097875602,0.0050171265215385,0.004878701009271,0.0042265385584351,0.0063855070853602,0.0109717049820572,0.0094686377035208,0.0094025579657652
1592,0.0080126470588147,0.0071108522985111,0.0066775418527021,0.0068270069907277,0.0069215536769857,0.0072671635711422,0.0096811458423429,0.0093307859852189,0.0099368823372059,0.0103745165786854,0.0105647335523487,0.009224592793487,0.0096598924346301,0.009829325158921,0.0082394627380922,0.0088591265053937,0.0091215738635671,0.007746987958299,0.0075223988275693,0.0075444505442293,0.0067136824947666,0.0066611412174512,0.00701325225034,0.00606831507009,0.0058032274491974,0.005928034661064,0.0042693505553982,0.0041404216114615,0.0035633118913686,0.0057600256626717,0.0103090151472091,0.0089624281681121,0.0089041366825805
