Wavenumbercm-1,00:02:32,00:05:32,00:08:32,00:11:32,00:14:32,00:30:55,00:33:54,00:36:55,00:39:55,00:42:55,00:45:55,00:48:55,00:51:55,00:54:55,00:57:54,01:00:55,01:03:55,01:06:55,01:09:55,01:12:55,01:15:55,01:18:55,01:21:56,01:24:56,01:27:55,01:30:55,01:37:04,01:40:04,01:43:04,01:46:04
1586,-0.0023610286717343186,-0.0025409867642555185,-0.002545459344198916,-0.0022475917998187184,-0.002267755881491418,0.0033660173748019835,0.003676888042127381,0.003861784211846582,0.004034252271112884,0.0029239015494416827,0.003210620491432982,0.0027327286930324823,0.002835776289964384,0.002871845597942582,0.002568304892067684,0.002769624379703583,0.0030632054372131817,0.002863339669712882,0.0027813315013726844,0.0029016764215781844,0.0027497912748987823,0.002778865107711484,0.0028730306513121834,0.002728578927988383,0.002838763108974282,0.003087173658396381,0.001981755954506982,0.008464660559127882,0.011848100757379083,0.011962822461498886
1584,-0.0023314604406252312,-0.0025065273700036333,-0.0025125604789251327,-0.002221340887218034,-0.0022456556495297313,0.002903613712443666,0.0031731293023386682,0.0033474763591637667,0.0035277998848988676,0.0025967403625875678,0.002868619240487466,0.0024911035836355684,0.0025821247459440685,0.002638401103162269,0.0023785989902327664,0.002592822618284668,0.002869351836285467,0.0027138557992899687,0.002641804046325167,0.0027554973198294676,0.002648919130921766,0.0026591841047471677,0.002762984572539269,0.0026649791719777667,0.002770875639082366,0.0030608479112209687,0.0018932103297990693,0.008353015906951169,0.011733828610367866,0.011817544826301766
1582,-0.002393600598111948,-0.002553488428907451,-0.0025344738151853487,-0.0022224267060278503,-0.0022439605504857504,0.002550910587975252,0.0027797863948889508,0.0029545845847147485,0.003130492261022952,0.002358331478770549,0.00262883370670235,0.0023458199141980496,0.002441547752328351,0.002519282898922049,0.0022980977737522487,0.0025247871744055496,0.00281260843184215,0.0026922639936636517,0.0026250468741765495,0.0027624732094527517,0.00269517167200755,0.0026865567572705515,0.002796953674680549,0.0027468480416301504,0.002868371360783651,0.0032057661800122504,0.00199454065010575,0.00847841997673475,0.011889243687913748,0.011947950098718352
1580,-0.0025515959142408152,-0.0026709304740672145,-0.0026027727859477164,-0.0022537826975522167,-0.0022627081062779157,0.0023316794878354835,0.0025353303179316833,0.0027199179782333854,0.0028851848010527856,0.0022515658678399844,0.002546029821012586,0.0023430343956309836,0.002460273155733883,0.0025525477787940835,0.0023747879363906835,0.002610032923765583,0.0029381226578932863,0.0028455779890773844,0.002780940455368284,0.002968868542116386,0.002929102101146084,0.0029113833279893857,0.003025453404683784,0.003021333849632584,0.0031725311413774854,0.0035409042745092843,0.0023370613270463844,0.008847956302866184,0.012294652892043182,0.012341789978085885
1578,-0.002728772031716585,-0.002792996730396683,-0.0026680750057061844,-0.0022819169093988845,-0.0022744724288993844,0.002226212117607016,0.0024147310620922166,0.002607807633552117,0.0027726250440125166,0.002270696657804515,0.0026063506737236154,0.0024745999060934165,0.0026167093655089166,0.0027096523108068177,0.002586825216669815,0.002820590530237716,0.0032056562507430143,0.0031362466573040156,0.0030626730086406144,0.0033161251080157175,0.0032918909750504176,0.0032702700300518174,0.003383027881371615,0.0034256509683156175,0.003608416189391516,0.003973313443848516,0.002861428052544017,0.009306391462443515,0.012723307498176715,0.012746233106117718
1576,-0.002803109991960054,-0.002839630897091352,-0.0026814010126206544,-0.002270672288460354,-0.0022538840921196533,0.002164873044056645,0.0023391463159412457,0.0025284654602092463,0.0027071012207686464,0.002314702955482646,0.0026802990687426476,0.002607067455765246,0.002756911460568546,0.002841121094348545,0.002771121087900747,0.0029949340344290476,0.0034239350385288463,0.0033722246487613468,0.003277341599135345,0.0035789678924837455,0.003562102164631948,0.0035345163189120475,0.0036394062602118464,0.0037234975270899473,0.003925476849398046,0.004261123790389648,0.0032528607204012454,0.009560778636925945,0.012877231229789444,0.012848698282252043
1574,-0.0027798406775637365,-0.002826354599759138,-0.0026644395174965363,-0.002239456556135836,-0.0022186325014911384,0.002094807016868861,0.0022598642177650632,0.002439077992361361,0.002632640099660362,0.0022989138733601616,0.002673937843323662,0.0026359961637129614,0.0027760166269620613,0.0028570583899218613,0.0028192014474244624,0.0030393777633246633,0.003485453153771363,0.003445610073600662,0.0033363712772151617,0.003650645953051264,0.003641368633136563,0.003605957199660663,0.0037020364728054603,0.0038115132193624612,0.004021567039269959,0.00432873275245306,0.0033150946620394625,0.00956391229658786,0.01280767513066896,0.01272872385244636
1572,-0.0027638047707496116,-0.002823301926441712,-0.0026636818259908115,-0.002227194596739413,-0.002197375845656914,0.002060798380099288,0.0022260626543803876,0.002404641929584287,0.0026060364763515857,0.002283018218518687,0.002667405277596086,0.002643503601037687,0.0027712904156616883,0.0028612834062308884,0.002835000600870087,0.0030653807362143876,0.003518287052458588,0.003485053395679484,0.003376005739598384,0.003686868981974789,0.003689285979961987,0.0036482655674773892,0.003739165576642986,0.003856810591870985,0.0040769094154616894,0.004360680180757588,0.0032409852641690842,0.009536986400104086,0.012780048371316285,0.01267535896557849
1570,-0.0027753134808467528,-0.002833389894078251,-0.002671274857078451,-0.002230545838129254,-0.002187681485373554,0.0021334381759175493,0.002298732330692648,0.0024914758634681476,0.002692225043974251,0.0023506641198969454,0.0027516038111178483,0.0027274684810249493,0.002842564348067251,0.002948163556782551,0.002916819533115445,0.0031619187951277446,0.0036216651893513467,0.003587349857070845,0.0034795049260557508,0.0037897157427567475,0.003802263267155045,0.0037589489815621456,0.003843870586068745,0.003954118472240548,0.00418983693224095,0.0044466703586785485,0.0032106790800937486,0.009552373371146148,0.01281319541879385,0.012698205555506246
1568,-0.0027550365432507523,-0.0028118187726706503,-0.0026517491749614534,-0.0022227254185336505,-0.002173636389132153,0.002275273355910351,0.0024299783975306466,0.0026409238283968475,0.002829800078650649,0.0024591423026560505,0.002864482820177046,0.00283206878511065,0.0029255034762946455,0.0030431045724441455,0.0029914678293399485,0.00324191124602205,0.0036994151100511463,0.0036569917224852505,0.003543651478654347,0.0038511067773634514,0.0038646271367092505,0.00382160558216655,0.003893385301971447,0.003982981867421451,0.004230459863800648,0.004462313275838549,0.0031529294904275515,0.009487449452180545,0.012741560166406748,0.01261496629854865
1566,-0.0027126390557274324,-0.0027741887443781324,-0.002620659131128033,-0.0022099588977589346,-0.002161643336960832,0.0023463516135542664,0.002487892438505064,0.002708521760996667,0.0028794531627231654,0.002491383265217764,0.002878627339975265,0.0028425425067822654,0.0029100390824378652,0.00303102148728477,0.0029572299374958644,0.003204209375739564,0.003647204777442667,0.0036021812781351636,0.0034906798776140682,0.0037830037142170675,0.0037922888604427635,0.003753300074471465,0.003808393739863268,0.0038768362443406673,0.0041260006204001665,0.00434790614538947,0.002990609973951265,0.009357052947243268,0.012618885683339666,0.012479089165953368
1564,-0.00276318471190113,-0.0028096726578024367,-0.0026443557214491306,-0.0022328020382579306,-0.0021762354045019305,0.0022855877354275647,0.0024278008344696678,0.002653992581326564,0.002817709205735666,0.0024435944261184672,0.002812199051703969,0.0027942767040844696,0.0028516763892128677,0.0029729660639330677,0.002896855655961067,0.003146643575830964,0.0035808530556667648,0.003555151842938767,0.003467002968477864,0.0037403465767229666,0.003753163121385669,0.0037267782397488666,0.0037728480739173675,0.003837500294659464,0.004086800026503266,0.004316225471615663,0.0029184482085224672,0.009437032287693568,0.012771205017788563,0.012626250533912566
1562,-0.0030256841410517474,-0.003001584978104148,-0.0027775580420810464,-0.0023187942517666482,-0.002229038011465151,0.0021410308598969544,0.002303389384462451,0.0025467716656621536,0.0027327475254025554,0.0024221759951595506,0.002804019747093753,0.002842948111118751,0.0029273997518810546,0.003054944178170052,0.0030143776278612547,0.003287649026175253,0.0037429820332340533,0.0037705875688629556,0.003724067784346953,0.003996638503876153,0.004030282001110053,0.004033302263794156,0.00408831146839575,0.004179931177845153,0.004442265338514349,0.004697649097750355,0.0033162397943682503,0.010042393535657654,0.01348906809672705,0.013352659424468755
1560,-0.0034906322684315552,-0.0033311290945201508,-0.0029960921725658493,-0.002431663461706854,-0.002286402995303652,0.0019571109608133505,0.0021476783770506477,0.0024269627864648494,0.0026725943384731457,0.002490562772505249,0.0029359634673192456,0.003074272424173949,0.0032344119477617506,0.0033778227542503453,0.0034159309980641497,0.00373586166921365,0.00425217550416955,0.004364457861900949,0.004354946456666245,0.00466427362624975,0.0047340770562316475,0.0047863465568059455,0.004874520580266446,0.005025250279424347,0.005321637582318649,0.005627604862401547,0.0044401680100685514,0.011181111081532948,0.014647639236529751,0.014535919992528047
